class,intron_length,GC_intron,PPT_density,T_block_length,SRSF3_count,SRSF3_density,SRSF5_count,SRSF5_density,SRSF11_count,SRSF11_density,SRSF1_count,SRSF1_density,SRSF2_count,SRSF2_density,SRSF7_count,SRSF7_density,PCBP2_count,PCBP2_density,PCBP2_long_count,PCBP2_long_density,PCBP3_count,PCBP3_density,HNRNPH1_count,HNRNPH1_density,HNRNPF_count,HNRNPF_density,HNRNPA2B1_count,HNRNPA2B1_density,RBM25_count,RBM25_density,RBM6_count,RBM6_density,RBM39_count,RBM39_density,RBM24_count,RBM24_density,PTBP1_count,PTBP1_density,ESRP1_count,ESRP1_density,SS5_score,SS3_score,BP_count,rel_position,is_first_intron,upstream_exon_GC,upstream_exon_length,codon_optimality,decoy_5ss_count,decoy_3ss_count,decoy_total,SS5_accessibility,SS3_accessibility
1,448,0.5580357142857143,0.2,5,3,6.696428571428571,3,6.696428571428571,0,0,1,2.232142857142857,0,0,0,0,14,31.25,1,2.232142857142857,1,2.232142857142857,0,0,0,0,0,0,0,0,0,0,4,8.928571428571429,0,0,1,2.232142857142857,0,0,1.6666666666666667,0.8888888888888888,0,0,1,0.5,50,0.5625,11,25,36,0.4444444444444444,0.30434782608695654
1,2162,0.3963922294172063,0.4,7,18,8.325624421831638,0,0,0,0,4,1.8501387604070305,0,0,0,0,15,6.938020351526364,0,0,2,0.9250693802035153,0,0,0,0,0,0,1,0.46253469010175763,0,0,4,1.8501387604070305,0,0,2,0.9250693802035153,1,0.46253469010175763,6.666666666666667,3.111111111111111,0,0,1,0.34,50,0.625,9,12,21,0.7777777777777778,0.34782608695652173
1,405,0.5753086419753086,0.4,3,2,4.938271604938271,0,0,0,0,1,2.4691358024691357,0,0,0,0,4,9.876543209876543,0,0,1,2.4691358024691357,1,2.4691358024691357,0,0,1,2.4691358024691357,0,0,0,0,0,0,1,2.4691358024691357,0,0,0,0,7.666666666666667,8,1,0,1,0.42,50,0.625,6,21,27,0.3333333333333333,0.34782608695652173
1,678,0.5825958702064897,0.5333333333333333,4,3,4.424778761061947,2,2.949852507374631,2,2.949852507374631,5,7.374631268436578,0,0,0,0,13,19.1740412979351,0,0,1,1.4749262536873156,1,1.4749262536873156,0,0,3,4.424778761061947,4,5.899705014749262,1,1.4749262536873156,0,0,2,2.949852507374631,0,0,0,0,4.333333333333333,4,0,0,1,0.58,50,0.375,10,19,29,0.5555555555555556,0.34782608695652173
1,1855,0.3433962264150943,0.3333333333333333,10,9,4.8517520215633425,0,0,0,0,1,0.5390835579514824,0,0,0,0,11,5.929919137466308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5390835579514824,1,0.5390835579514824,0,0,1,0.5390835579514824,0,0,2.333333333333333,8,0,0,1,0.36,50,0.6875,8,12,20,0.5555555555555556,0.43478260869565216
1,759,0.5335968379446641,0.4666666666666667,4,8,10.540184453227932,1,1.3175230566534915,3,3.952569169960474,2,2.635046113306983,0,0,0,0,16,21.080368906455863,0,0,2,2.635046113306983,1,1.3175230566534915,0,0,3,3.952569169960474,3,3.952569169960474,0,0,4,5.270092226613966,0,0,2,2.635046113306983,1,1.3175230566534915,5.333333333333334,4,0,0,1,0.54,50,0.5,9,26,35,0.1111111111111111,0.4782608695652174
1,278,0.4892086330935252,0.26666666666666666,5,4,14.388489208633093,0,0,0,0,0,0,0,0,0,0,5,17.985611510791365,1,3.5971223021582732,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5971223021582732,0,0,1,3.5971223021582732,0,0,1.3333333333333333,2.2222222222222223,0,0,1,0.52,50,0.5,9,19,28,0.4444444444444445,0.34782608695652173
1,639,0.5915492957746479,0.26666666666666666,5,4,6.259780907668231,4,6.259780907668231,3,4.694835680751174,1,1.5649452269170578,0,0,0,0,19,29.7339593114241,0,0,1,1.5649452269170578,1,1.5649452269170578,0,0,4,6.259780907668231,3,4.694835680751174,0,0,6,9.389671361502348,2,3.1298904538341157,3,4.694835680751174,2,3.1298904538341157,1.3333333333333333,1.7777777777777777,1,0,1,0.56,50,0.5,7,14,21,0.5555555555555556,0.4782608695652174
1,2551,0.45707565660525284,0.4666666666666667,8,25,9.800078400627205,1,0.3920031360250882,0,0,2,0.7840062720501764,0,0,0,0,37,14.504116032928263,0,0,7,2.744021952175617,1,0.3920031360250882,0,0,0,0,2,0.7840062720501764,3,1.1760094080752646,13,5.096040768326146,0,0,1,0.3920031360250882,1,0.3920031360250882,9.333333333333334,3.5555555555555554,0,0,1,0.32,50,0.5625,13,6,19,0.5555555555555556,0.7391304347826086
1,483,0.556935817805383,0.4666666666666667,4,0,0,3,6.211180124223603,2,4.140786749482402,0,0,0,0,0,0,9,18.633540372670808,0,0,0,0,0,0,0,0,3,6.211180124223603,1,2.070393374741201,0,0,2,4.140786749482402,1,2.070393374741201,1,2.070393374741201,1,2.070393374741201,2,2.6666666666666665,0,0,1,0.46,50,0.5,11,14,25,0.2222222222222222,0.5652173913043479
