gene_id	gene_name	Col0_ANS_Cytosol_Rep1	Col0_ANS_Cytosol_Rep2	Col0_ANS_Cytosol_Rep3	Col0_ANS_Nuclear_Rep1	Col0_ANS_Nuclear_Rep2	Col0_ANS_Nuclear_Rep3	X.Col0_DMSO_Cytosol_Rep1	Col0_DMSO_Cytosol_Rep2	Col0_DMSO_Cytosol_Rep3	Col0_DMSO_Nuclear_Rep1	Col0_DMSO_Nuclear_Rep2	Col0_DMSO_Nuclear_Rep3	Col0_DMSO_Rep1	Col0_DMSO_Rep2	Col0_DMSO_Rep3	Col0_for_siRNA_Rep1	Col0_for_siRNA_Rep2	Col0_TUN_Rep1	Col0_TUN_Rep2	Col0_TUN_Rep3	ski2_DMSO_Rep1	ski2_DMSO_Rep2	ski2_DMSO_Rep3	ski2_TUN_Rep1	ski2_TUN_Rep2	ski2_TUN_Rep3	ufm1_ANS_Cytosol_Rep1	ufm1_ANS_Cytosol_Rep2	ufm1_ANS_Cytosol_Rep3	ufm1_ANS_Nuclear_Rep1	ufm1_ANS_Nuclear_Rep2	ufm1_ANS_Nuclear_Rep3	ufm1_DMSO_Cytosol_Rep1	ufm1_DMSO_Cytosol_Rep2	ufm1_DMSO_Cytosol_Rep3	ufm1_DMSO_Nuclear_Rep1	ufm1_DMSO_Nuclear_Rep2	ufm1_DMSO_Nuclear_Rep3	UFM1_for_siRNA_Rep1	UFM1_for_siRNA_Rep2	UFM1.His_for_siRNA_Rep1	UFM1.His_for_siRNA_Rep2	xrn4_DMSO_Rep1	xrn4_DMSO_Rep2	xrn4_DMSO_Rep3	xrn4_TUN_Rep1	xrn4_TUN_Rep2	xrn4_TUN_Rep3
AT4G24690	NBR1	89.991084	84.361999	79.161748	104.689164	108.138874	89.807618	82.90134	82.976405	93.305205	120.987498	133.105816	127.368002	135.097878	125.229682	129.768293	77.960103	68.628624	262.284587	244.828702	243.602798	119.298217	103.898336	120.515569	284.549071	274.342724	266.751458	68.307046	69.480679	67.329405	127.320055	110.157411	120.430578	90.271355	63.85135	67.326036	120.045539	132.682692	131.308691	74.580058	79.385539	84.387002	90.635272	98.480263	106.085631	103.967554	156.853058	148.227181	170.933211
AT4G24700	AT4G24700	0.561505	2.117477	3.48735	1.088819	2.27612	2.863248	3.215344	7.589327	9.221647	3.665458	7.610917	9.992646	29.382902	14.593686	22.468337	8.824844	9.035191	15.440733	1.947596	7.075945	17.871578	13.514363	12.042224	9.760279	11.077839	7.711582	1.507211	8.110249	7.003763	2.631387	1.229998	0.316158	25.14522	12.811311	19.429627	8.735266	4.98621	3.750137	7.802999	7.489882	4.63016	4.118478	31.85356	26.516499	35.23082	26.781648	6.869006	20.231062
AT4G24710	AT4G24710	0.063526	1.3706	0.59045	0.478648	1.253756	0.262684	1.611228	0.556112	1.334131	0.384333	1.072638	2.167099	0.882113	1.260848	2.79033	2.742854	3.403076	2.89935	0	1.796816	0.491068	0.716497	2.171291	1.342892	2.366936	1.252628	3.527032	1.437189	0.925693	1.033375	2.271845	1.83544	0.650679	0.977196	1.157931	5.677981	1.859773	1.050373	2.842932	3.212282	4.627023	4.199249	0.897213	2.393097	2.695694	0	0	0.402791
AT4G24715	AT4G24715	0.213649	0	0.084553	0.154259	0.255842	0	0	0	0	0	0	0	0	0	0	0.265931	0.087397	0	0	0	0	0	0	0	0	0	0	0	0	0.124977	0.329735	0.29624	0	0	0	0.846575	0	0	0	0	0.142391	0.083035	0	0	0	0.639447	0.167946	0
AT4G24730	AT4G24730	9.747621	11.395612	9.141434	15.536522	16.942796	14.96231	10.341964	11.113572	9.04933	13.314143	14.386049	12.517201	11.114132	7.550619	7.754202	13.183154	13.405078	16.425586	27.143317	13.21246	10.642766	4.05554	10.32112	14.832485	13.997411	11.863257	14.215388	9.637861	9.818401	14.942529	10.797319	18.847648	5.842953	6.696209	7.534817	12.038776	11.236916	13.917627	13.160891	15.242961	16.223182	13.482566	11.085909	10.253393	11.146533	14.080401	11.07948	19.900464
AT4G24740	FC2	47.185805	52.06273	49.359042	74.482302	82.349857	74.947425	28.579859	26.512703	35.999767	68.39348	65.347652	110.012902	44.074501	27.550687	33.689655	64.318869	50.141855	38.176628	28.689179	37.72971	41.045656	54.70191	40.961365	39.434386	45.806796	42.061433	38.723308	65.544229	44.782304	95.198496	101.50575	82.811915	40.821972	34.425875	31.378113	132.226079	75.574163	85.115936	57.374926	30.972073	37.01497	39.86256	52.540412	47.659652	41.228068	37.72429	46.090616	53.617613
AT4G24750	AT4G24750	9.287034	9.71302	9.602376	9.45594	11.437023	5.447881	30.24191	27.272656	11.132423	25.171125	26.411624	19.209008	45.912833	52.752782	53.840561	58.12054	64.169447	46.05511	33.899715	40.073121	63.667195	61.559892	69.369844	38.708711	45.4939	39.878236	7.432679	12.602617	6.29003	10.576549	9.318583	14.019929	12.548527	19.983639	18.754249	17.262126	28.372077	29.281938	42.754289	56.452476	39.869151	33.749262	57.16234	48.407022	48.738889	32.959619	29.789961	38.995635
AT4G24760	AT4G24760	18.959636	17.8773	14.470516	8.375348	12.282364	7.938784	26.278861	19.166544	18.561213	12.410066	11.891255	12.228699	23.36031	11.98123	19.742436	17.579787	18.02771	17.804686	31.23037	19.478452	21.125333	14.491403	16.887025	14.197205	17.220067	17.540463	15.703469	15.380211	11.915542	14.355248	19.238842	12.108549	9.135132	17.035695	18.644009	21.051471	21.618712	21.070479	18.563797	10.668662	14.022842	16.437749	18.964399	25.115848	15.364354	27.847681	23.123993	21.921658
AT4G24770	RBP31	75.978871	80.932666	64.565284	103.918604	98.832365	80.336005	241.937425	217.030516	148.092295	385.835848	336.796817	219.167618	620.863552	626.087114	627.289237	562.24104	551.221407	537.980561	476.08039	476.156617	578.935014	721.728136	630.836639	463.082072	486.718578	514.420692	103.98698	77.580524	80.744762	110.083169	83.041985	113.39922	159.17335	225.852921	239.370853	196.198262	399.834423	382.808814	369.519372	480.922228	346.665174	337.114263	721.548856	742.187036	704.928868	685.240293	574.658993	605.073176
AT4G24780	AT4G24780	4.004744	2.548442	4.699391	8.4789	12.365567	13.295934	3.074579	1.211781	1.673079	11.026777	8.666834	6.942762	12.115471	7.029925	10.423283	40.683455	34.037864	2.767253	15.372409	1.954175	14.488527	22.429888	11.522079	1.995736	4.080436	3.955535	0	2.217894	0.779233	10.811748	9.080912	9.126886	3.734383	2.304901	0.848073	9.600346	10.683471	9.260812	31.466318	14.420438	18.526241	30.880589	13.60791	8.850466	15.274206	3.383295	0	4.540867
AT4G24790	AT4G24790	0.662426	0.639838	0.783962	1.185831	1.281124	0.9069	0.884788	0.81194	0.482616	1.823836	1.329076	0.959663	1.069324	1.968898	1.503287	4.972631	4.579701	0.586085	0	0.742965	1.39649	0.321822	1.205198	0.532679	0.82465	1.116217	0.500508	1.299485	0.099051	1.478052	1.887906	1.802421	0.782407	1.051255	0.403631	1.97163	1.51987	2.669641	3.433291	2.881448	2.810907	3.906862	2.113135	1.417256	1.832227	1.276527	0	2.080497
AT4G24800	ECIP1	19.542904	17.287541	14.224392	17.165928	20.594181	18.275557	16.175426	15.613017	13.730139	21.441774	21.635141	23.526219	31.789165	32.366168	37.398893	49.604011	43.467363	48.405905	44.555966	43.451338	39.553573	49.098612	47.045005	44.070561	46.839495	40.340922	18.320101	18.029952	15.409276	20.85173	24.966516	24.86312	12.644196	10.697135	16.895761	36.457463	30.348957	28.720503	44.004387	28.931489	29.834431	37.052004	34.665887	39.57033	35.504401	30.027285	30.744381	44.427589
AT4G24805	AT4G24805	36.884046	39.43927	41.420993	52.551152	45.790013	42.924919	23.846403	24.494671	29.088449	26.199181	24.926814	19.068722	11.554674	32.81302	39.904689	38.941252	32.226418	40.024323	36.857653	48.626212	26.313662	24.002833	27.267429	36.250673	29.089507	35.375201	33.16053	35.776123	39.930144	43.644505	39.412729	26.795585	24.59553	18.251273	26.457938	28.184912	20.340397	25.687876	40.598207	43.805551	51.157218	53.529577	40.561232	28.381097	32.864166	36.394937	12.10997	48.495941
AT4G24810	AT4G24810	1.034586	1.430304	1.090177	2.70569	2.836547	2.581731	1.427112	2.086695	1.583351	4.992973	5.419243	7.852028	6.893838	5.154436	8.494869	8.627694	6.337663	3.567955	5.046196	3.831165	6.839771	11.447835	7.748737	7.896323	7.109673	6.395235	2.698264	0	1.162497	3.523211	3.541119	6.209289	0.359899	1.348765	0.540697	5.408667	6.335214	6.683653	7.084277	5.73993	3.666977	3.616809	9.354611	8.943673	12.967185	6.258284	3.445718	6.660523
AT4G24820	AT4G24820	85.076707	82.620597	85.339396	78.072415	75.458162	79.06158	86.230439	93.093793	87.126918	75.417917	71.237048	87.198207	108.080044	97.083775	96.347291	108.877527	100.779303	136.305437	127.145327	128.299062	104.93428	143.7062	91.510933	118.891191	125.749991	112.026766	72.517296	67.068387	62.322097	77.474842	80.709922	71.291875	84.0273	66.941446	79.393417	86.421507	96.452786	84.883111	108.966629	92.316563	101.587982	122.854106	94.030332	100.853661	108.244316	119.2815	86.180191	121.897131
AT4G24830	AT4G24830	41.227529	38.179967	34.102184	44.38045	54.646407	33.351772	35.958395	43.214484	37.837307	43.379596	49.245473	50.756739	43.437074	46.936866	33.356045	57.689465	57.101751	30.722875	34.752667	36.202062	39.401643	48.13839	49.849651	29.819793	36.002578	30.837666	29.707676	19.653684	24.447669	53.307429	55.54138	44.217876	29.174636	29.515073	31.695202	55.336097	49.273321	58.945864	52.984814	52.241815	51.579928	63.554225	37.637969	40.30923	33.598644	15.217571	25.337496	27.472928
AT4G24840	AT4G24840	12.826913	10.76256	12.739255	11.820419	14.602739	13.619148	18.213923	18.042005	14.446128	15.437317	17.181143	18.277845	12.96368	11.187038	12.323825	18.012018	18.036825	17.793167	21.647399	23.992361	10.985585	9.344157	13.079396	18.302227	17.710685	14.832186	11.635843	13.954706	9.354566	14.138015	15.438898	15.045116	11.172939	12.467209	13.048973	22.736486	16.279868	19.010662	19.166725	12.699205	20.060305	19.404019	12.482765	17.085124	13.331057	19.073671	5.867753	21.537861
AT4G24860	AT4G24860	0.081443	0	0.11243	0.136653	0.18617	0.042878	0.047491	0.017012	0.486734	0.16035	0.136656	0.371581	0	0.373911	0.035052	0.369626	0.25563	0.359826	0	0.353058	0	0	0.212398	0.135363	0.26749	0.370601	0	0	0.068534	0.023801	0.356171	0.106574	0.5413	0.162893	0.197114	0.091007	0.662684	0.11591	0.218928	0.1301	0.034735	0.167641	0.243243	0.336702	0.263991	1.315455	0.030992	0
AT4G24880	AT4G24880	4.643375	4.363654	4.409211	5.106491	3.819666	4.449777	5.461883	3.900701	3.177	6.087585	5.397738	4.476568	5.767112	2.344017	7.832671	4.791763	5.236325	8.939158	7.238654	7.821741	6.204574	2.607203	6.172194	3.067312	4.937258	4.835945	6.490699	1.656309	4.194227	5.519165	4.440324	4.140295	3.7345	1.563947	4.21729	4.298037	5.634283	5.273761	4.840256	4.190286	4.381551	5.974061	6.823009	7.112581	6.560853	7.802685	5.092804	4.816094
AT4G24890	PAP24	0	0.034749	0.56616	0.344178	0.128881	0.151131	0	0	0.149767	0.094612	0.305464	0.045862	0.931895	0.465327	0	21.033179	16.825122	0	0	0.066218	0.032545	0	0.410746	0.150231	0.029962	0	0	0.357254	0.080056	0	0.22028	0.296727	1.01961	0	0	0.169245	0.159012	0.086202	24.876939	0.798078	11.742083	16.947859	0.030943	0.120193	0	0.035384	1.887358	0.196737
AT4G24900	TTL	3.595744	3.341637	3.141805	6.572173	10.854171	8.056203	2.105029	1.849667	1.740322	8.394642	6.213277	12.83658	4.702741	8.826023	5.724408	9.049546	6.409121	7.655469	2.90932	6.186279	7.564382	14.744704	8.389173	8.287272	8.732288	6.150965	0.774806	3.816824	3.929326	11.89486	16.817299	13.112362	1.07921	2.672189	1.435529	20.019935	16.924687	15.054939	6.394636	4.12172	3.19517	4.342903	8.485533	7.8585	6.797712	10.050301	15.05193	8.501115
AT4G24910	AT4G24910	1.223651	0.596089	0.806909	0.637893	0.488522	0.753834	0.202874	0.299291	0	0.406262	0.262447	0.065361	0.930586	0	0	0.548128	0.207914	0	3.786411	0.143103	0	0.275961	0.182427	0.603989	0.085993	0	0	0.507125	0.283619	0.417518	0.629148	0.141302	0	0.213735	0	0.161474	0.987169	0.24668	0.472403	0.336771	0.225842	1.14607	2.005196	0.129616	0	0.609535	0	0.330599
AT4G24920	AT4G24920	2124.584009	1941.041239	1537.966308	1346.820496	1146.297426	1043.345625	1387.969795	1380.226225	1449.785326	703.199343	736.988846	636.689552	94.91658	130.53472	139.891615	80.592725	117.129109	826.839678	1260.536504	710.633986	232.85699	168.208875	166.279135	1079.152972	895.240656	1092.269064	3553.548263	3269.882048	2597.294566	692.89429	616.424577	501.974993	2347.888875	2472.397093	2478.683979	410.080399	431.817778	400.094387	115.572228	125.364938	121.861349	128.997698	122.092017	144.026514	150.686071	823.550257	1210.188864	775.689783
AT4G24930	AT4G24930	14.237948	18.283876	10.20226	22.316524	19.013763	14.685415	19.452507	15.129843	17.552726	19.064532	17.328166	17.641042	102.808656	70.090377	81.321867	55.698091	66.300895	62.4425	86.723176	54.712715	66.665456	112.333218	79.108203	67.328545	64.087393	63.681473	13.334242	14.407239	10.392267	17.003764	14.788939	14.501403	23.078112	29.142215	17.684637	8.075997	19.99603	18.852802	52.058479	62.782118	33.949474	31.305081	102.986034	102.432838	102.163475	87.992866	98.13396	76.491278
AT4G24940	SAE1A	16.235598	17.377643	14.677893	14.120373	14.527989	12.584258	17.297139	18.243173	21.631976	14.054166	20.672555	14.843335	17.856456	23.510314	21.263525	22.791578	24.954311	22.439803	7.114808	23.066918	18.672339	21.137589	20.200048	20.07477	17.91263	19.971838	18.878197	20.967469	17.475444	15.577863	16.657727	17.928838	18.6054	20.716703	13.073569	21.837994	16.185892	10.075703	23.035831	19.5173	24.948319	25.058787	19.572409	21.404008	27.506037	16.448173	32.135319	27.330396
AT4G24950	AT4G24950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250433	0	0	0	0	0	0	0	0
AT4G24960	HVA22D	107.24115	87.601216	118.275229	151.236097	125.971191	167.610155	75.767474	55.165468	120.652607	118.803487	106.777639	167.178417	15.367785	31.23629	26.451117	36.96189	37.64907	33.898965	54.2534	24.989106	17.214988	26.208431	24.759163	42.963373	31.672262	39.882304	103.919133	78.681731	106.769386	103.973834	87.33617	132.48141	114.483682	73.59846	63.553322	119.825203	93.542593	98.296294	40.151559	144.659848	214.143598	64.238031	22.430724	23.525465	26.365903	22.904818	41.933077	33.50639
AT4G24970	AT4G24970	7.818409	7.701295	5.330628	7.547767	10.302766	6.333283	1.946224	2.130401	2.716954	3.090848	3.08672	4.144202	3.99668	2.027779	3.780867	3.551882	3.259902	0.636084	6.149957	2.69651	1.390799	3.240273	2.677818	2.143842	2.570498	2.144703	2.915132	5.602106	7.985211	10.644354	12.782742	8.513473	2.871928	2.563261	2.791857	9.776788	4.589341	3.527825	2.606112	2.927094	3.182572	3.275475	1.080409	1.93008	0.816135	1.626772	10.369942	2.31187
AT4G24972	TPD1	3.544256	2.120347	2.308483	3.248428	4.722066	2.053882	9.625511	9.258929	9.066635	10.653771	8.899587	10.045935	9.676069	9.575711	7.419203	16.404927	16.495802	10.646597	4.367776	7.633311	5.498108	7.440598	6.223698	6.894067	10.061995	4.603198	2.449218	5.490876	2.603151	3.478057	5.651421	3.64969	12.786278	6.706996	4.087751	10.252965	10.928079	10.810762	12.79985	14.283879	10.412359	8.926021	9.940815	5.935208	18.068648	14.631941	17.039663	6.226428
AT4G24973	AT4G24973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288215	0	0	0	0	0	0	0.323792	0	0.535676	0	0	0	0	0	0
AT4G24974	AT4G24974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188646	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260633	0	0	0	0	0	0	0	0	0	0
AT4G24975	AT4G24975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G24980	UMAMIT16-psi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G24990	ATGP4	114.744832	111.649603	100.060019	85.284282	83.775865	73.327663	120.757792	112.051546	138.699248	75.838376	86.996551	88.455398	86.67478	91.064464	74.429254	57.952073	43.098123	113.585891	80.28112	94.231228	68.110819	59.677154	61.693491	103.794918	82.395157	82.145411	108.258277	117.731258	101.884628	70.65282	80.097913	63.614981	136.627983	97.153342	112.932246	74.266911	79.138787	76.090554	59.034133	49.910474	53.936018	53.901841	65.411783	86.836209	70.462319	104.450708	99.209278	86.546798
AT4G25000	AMY1	0.74248	0.180598	0.036704	0.133906	0.500383	0.097972	0	0	0	0	0.039736	0	0	0	0	0.419432	0.037626	0	0.171838	0	0	0	0.04133	0.469915	0.312273	0	0	0	0.155079	0.705649	0.858022	0.128455	0	0	0	0	0	0.112074	0.128335	0.784228	0.449621	0.500905	0	0	0	0	0	0
AT4G25010	SWEET14	0.060402	0.826208	1.100382	1.571351	0.939805	1.915448	0	0.405674	0.693125	0.322027	1.352584	0.775042	0	0	0	0.404967	0.199465	0	0.15185	0	0	0.19675	0	0	0	0	0	1.732935	0	1.625596	1.960836	0.755127	0	0	0	0.959879	1.626113	1.832721	0.565569	0	0	1.041389	0	0	0	0	0	0
AT4G25020	AT4G25020	2.530127	2.636534	4.180527	3.258848	2.327865	3.671982	1.434508	1.287308	1.792973	1.975643	1.778745	2.257554	0.273453	3.627149	0.791176	1.890107	3.877034	1.626954	5.767762	0.588979	0	4.34478	2.371426	3.505096	0.645635	1.192508	1.326805	2.399018	3.373196	3.223674	3.271001	3.18819	0.66368	1.073726	2.078759	0.571117	0.671171	1.745106	2.41243	5.464711	3.89407	3.896026	1.808104	2.326189	1.277801	0.717775	0.070545	1.416348
AT4G25030	AT4G25030	326.372269	314.930816	344.0575	253.597665	269.771399	249.988969	73.529278	91.517608	93.917869	57.632463	55.491706	62.532255	95.766515	101.782682	99.600294	89.849256	122.21194	95.389663	122.302902	108.527695	85.884903	44.688571	64.749661	92.006341	90.106497	87.989953	219.760013	213.451103	246.549973	270.866753	212.34699	245.088785	58.15957	51.947345	58.483025	49.565146	61.175453	62.279029	151.009604	208.933783	225.236331	199.484674	83.981905	96.735763	103.741881	94.95035	85.489653	104.163946
AT4G25040	AT4G25040	0	0	0	0	0.48799	0	0	0	0	0	0	0	0.108667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G25050	ACP4	48.361232	49.776821	37.505304	55.464312	39.404137	35.910354	167.699763	195.765977	116.159014	158.951611	152.822413	83.096722	618.805069	693.462165	739.525991	458.476675	490.862364	502.034346	517.165299	474.377689	690.863178	818.715117	675.306157	521.671846	539.117369	635.849678	66.828894	57.637466	75.029487	49.23893	37.908727	56.328278	144.664171	182.912565	165.311336	117.508775	138.746577	142.796085	381.486052	472.333088	335.125559	279.040123	797.26015	733.376372	733.622803	601.066338	665.10701	541.570913
AT4G25070	AT4G25070	1.982507	3.152552	2.646042	2.658157	4.253962	3.482116	2.261294	2.247691	1.618656	2.464215	2.391598	3.160645	0.512246	2.329534	5.310295	0.99674	1.491445	4.842158	9.394614	4.092743	5.285822	4.463831	1.994883	1.622051	2.674172	3.692585	0.861168	2.711767	1.520667	4.953538	6.157691	5.298755	1.25493	0.380142	0.875108	6.00406	3.095163	4.89747	3.793058	3.562539	5.536454	3.966872	3.401294	4.324684	3.269301	5.897987	3.342135	1.950026
AT4G25080	CHLM	10.422976	8.997982	9.595987	8.960585	13.61758	10.268282	25.404649	30.932336	17.489166	51.555409	41.989811	25.329417	391.302614	370.644579	365.138367	362.893895	345.408815	318.021462	238.207058	321.919048	327.497046	319.260508	334.137255	224.595795	221.962494	244.367585	8.187406	18.652449	14.147028	16.898816	16.693111	17.969459	18.852038	24.889036	23.147327	35.735802	55.53512	49.238584	273.107362	288.124307	221.57547	185.013548	418.79619	420.069496	407.983428	359.358158	373.794294	320.806701
AT4G25090	AT4G25090	0.277393	0.446695	0.383042	0.465594	0.485935	0.586572	0.45426	1.023998	1.305628	0.425227	0.588159	1.359237	4.00169	1.233317	1.614747	0.239142	1.219463	2.267115	3.886964	1.05716	3.388552	1.874999	1.753494	0.632815	0.364717	0.921213	1.833625	1.565487	1.140315	0.729626	0.779356	0.696806	0.074681	0.161832	0.217567	0.869415	0.306051	0.387542	3.406999	1.69303	1.721189	2.829028	0.628722	1.897352	1.823893	1.441028	4.742716	1.193792
AT4G25100	FSD1	1250.038155	1180.045876	1233.72004	1506.392193	1378.909163	1395.730826	2044.959692	2106.302683	1954.029532	2857.472819	2447.360267	2327.014947	903.44296	983.009676	836.831423	1870.824937	1776.929467	646.877104	666.129087	657.519218	463.407757	554.004289	385.958736	321.757549	487.717971	450.40575	1389.971732	1223.554924	1376.274477	1454.76655	1162.179733	1657.093846	1683.715172	1956.0702	2056.030494	2121.156141	2451.572102	2555.75851	1601.323772	1515.665683	1399.200415	1689.728898	828.866646	740.607982	650.270816	704.401675	747.177603	770.466149
AT4G25110	MC2	4.205557	5.556562	4.206561	4.576506	5.515858	5.234469	0.620732	3.317655	0.947551	0.927374	1.537807	1.127283	1.367677	5.758087	6.171934	2.704803	2.156126	4.879963	10.258558	3.294617	3.458606	1.379303	2.52153	4.776747	5.399801	3.902113	5.337123	4.700876	3.237903	6.157213	5.294414	4.459942	1.616486	0.749515	0.22077	1.830005	0.672563	0.795139	3.296532	2.574172	2.943757	2.98927	1.144138	4.812555	4.073057	8.892795	13.154126	7.09116
AT4G25120	SRS2	0.59968	0.999328	0.601933	0.992867	2.770855	0.707817	1.083242	0.6679	1.311951	1.167788	1.092055	0.975237	2.094128	0.216603	1.374458	3.045397	3.171267	1.472962	0.860181	2.301212	2.344258	1.907722	2.144103	1.221661	1.805912	1.499814	0.783079	1.090327	0.265217	2.272775	4.089061	3.320937	1.629051	0.865406	0.234676	3.496343	2.053944	2.498112	3.005258	3.1609	2.921834	2.686566	2.12085	2.12334	1.249176	1.670049	0	0.738029
AT4G25130	PMSR4	75.901329	61.098637	80.025646	42.394645	41.884678	51.700053	133.457743	146.089462	127.031965	76.561307	78.325964	68.017716	176.181224	160.826583	158.027941	167.595457	168.806852	162.920483	165.837651	176.974125	192.912292	271.566568	217.184052	229.162895	223.709578	225.759005	62.541642	73.191757	76.562608	60.633073	54.123652	54.724315	121.375911	97.737429	132.418618	81.703533	98.247876	94.294556	132.701645	160.529653	129.131239	135.297752	227.584626	215.883612	198.218255	180.100333	243.947626	209.854186
AT4G25140	OLEO1	0	0	0	0	0	0	0	0	0	0.124667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.014095	0	0.75729	4.028655	0.646954	0	1.029632	1.370097	0	0.140175	1.928392	0	0	0	0	0	0	0	0	0	0
AT4G25150	AT4G25150	0.929311	0.9084	0.490802	0.835875	1.33456	1.178985	1.535924	0.988421	0.258495	0.74363	2.13576	1.669677	1.268941	3.860468	0.661943	5.828145	5.893921	3.10706	0	1.523872	3.866252	0	1.343987	2.110702	1.314205	0.145717	0	1.982066	0.755918	1.594945	1.628733	1.807975	1.208986	1.038047	1.188989	0.689588	1.854519	1.956119	6.857196	1.479379	3.951517	5.739652	1.857061	1.586987	2.777348	0	0	1.794874
AT4G25160	AT4G25160	0.292005	0.650945	0.602572	0.926304	1.455817	1.206456	0.088256	0	0.281942	0.236052	0.342817	0.48813	0.044414	0.516335	0.077449	3.375377	3.05717	0.477094	0.901952	0.123204	0.365348	0	0.254334	0.074758	0.093228	0.08604	0	0	0.251874	0.603934	0.96369	1.390402	0	0.062904	0.603769	1.618826	0.462473	0.591621	6.616493	0.698686	4.629272	6.100577	0	0.242684	0.381249	0.044961	0	0.325449
AT4G25170	AT4G25170	27.695624	29.99726	29.879317	38.459498	33.353614	34.429831	38.812983	33.585677	37.602642	30.052952	31.955533	41.921293	117.216453	100.380069	90.112616	68.458948	74.377643	140.743594	119.885258	135.784186	100.370694	126.176797	109.530839	130.116857	127.44506	128.125623	31.99425	17.216376	19.660832	38.258277	40.316862	47.875058	28.024257	28.269784	38.319994	47.885947	24.754608	28.038691	66.384151	85.028388	86.465677	61.620716	89.623386	75.031051	75.210345	90.114274	77.420245	105.049433
AT4G25180	AT4G25180	8.223564	2.399135	5.736505	10.171763	11.82485	11.548262	9.616919	8.759762	7.361966	13.010646	9.04208	13.624466	14.321929	7.70302	20.432721	11.536753	8.421108	17.56335	19.033265	17.315187	12.500273	7.065481	14.85804	16.877302	15.148129	8.849957	10.372602	2.572945	3.880714	13.859876	13.000125	12.960941	11.318633	2.742138	7.721943	11.609899	17.263586	15.051049	7.823543	7.615271	8.924457	8.426141	10.924009	12.728228	15.064292	12.548062	0.291394	13.758255
AT4G25190	QWRF7	0.152122	0.763803	0.431456	0.235861	0.121467	0.258834	0.524531	0	0	0.067334	0.084053	0.84503	0	0	1.782725	0.251504	0.678044	0.962663	2.541971	0.379441	1.065578	0	0.350188	0.128709	0.247798	0.236951	0	1.625232	0.846281	0.860268	0.938515	0.702604	1.686313	0	0.867087	1.043751	0.377563	0.613275	2.167396	0.507785	4.454062	1.361517	0	0	0.205455	0	0.07954	0.798327
AT4G25200	HSP23.6-MITO	110.744337	106.174188	158.186638	110.346295	117.735109	147.689832	123.482302	134.519635	230.386184	106.174871	146.30964	212.06951	45.372188	83.511121	15.593913	0	0.065035	0.21329	6.396231	1.473593	7.11503	20.86396	2.332463	5.431537	0.395702	3.596969	86.636661	115.172114	163.023799	107.628249	169.833707	206.967902	221.320093	123.825815	156.930619	223.444091	130.298839	124.686699	0.735377	9.733231	6.918266	3.819256	3.919934	32.451989	34.662467	17.695863	34.611349	1.385397
AT4G25210	AT4G25210	150.955402	143.575016	122.480225	74.496292	78.170973	66.816901	116.459962	108.162897	119.205981	62.503241	55.114059	57.142593	58.858275	60.349426	50.871977	50.408063	69.532043	58.247824	66.329299	65.485071	60.400483	67.916764	62.243417	69.860626	57.887544	59.554487	135.831443	130.361555	108.451656	99.170779	97.385485	86.835682	118.759079	94.315012	87.614848	92.063783	80.146832	75.089419	71.31161	102.864601	108.971743	89.375842	48.128886	63.46536	49.246795	60.633322	52.439238	63.685102
AT4G25220	G3Pp2	0.789342	0.693012	1.217821	0.830649	1.937732	1.506481	0.564969	0.440586	1.06042	1.390531	1.122418	1.010548	0	1.186947	0	0.183056	2.471218	0	0	0	0.819989	0.16206	0.199208	0.504863	0	0	0.680038	1.457104	1.511017	0.615399	3.178839	1.920513	0	0.893763	0.362553	6.929113	2.448574	2.986208	12.42222	0.838854	2.881675	1.147542	0.325066	0.536539	0.718556	0	0	0
AT4G25225	AT4G25225	33.085356	39.866663	34.77483	48.619959	39.977942	30.741202	29.032837	21.6858	30.430282	27.202536	25.607683	21.743355	32.481751	25.296795	36.726921	12.395972	12.042986	23.31041	0	21.62534	23.25714	14.314918	37.977513	31.103977	28.791405	39.606676	33.96977	46.696483	30.992277	28.4635	41.920863	28.137695	28.779737	24.4089	24.820999	17.229095	25.282466	24.164364	12.624418	12.31156	18.051013	15.714335	38.80146	33.205817	22.711955	27.223396	98.363247	25.36279
