gene_id	gene_name	AAVS1_CYTO_DMSO_ANS_rep1	AAVS1_CYTO_DMSO_CTRL_rep1	AAVS1_CYTO_DOX_ANS_rep1	AAVS1_CYTO_DOX_CTRL_rep1	AAVS1_NUCL_DMSO_ANS_rep1	AAVS1_NUCL_DMSO_CTRL_rep1	AAVS1_NUCL_DOX_ANS_rep1	AAVS1_NUCL_DOX_CTRL_rep1	UFM1_CYTO_DMSO_ANS_rep1	UFM1_CYTO_DMSO_CTRL_rep1	UFM1_CYTO_DOX_ANS_rep1	UFM1_CYTO_DOX_CTRL_rep1	UFM1_NUCL_DMSO_ANS_rep1	UFM1_NUCL_DMSO_CTRL_rep1	UFM1_NUCL_DOX_ANS_rep1	UFM1_NUCL_DOX_CTRL_rep1	UFM2_CYTO_DMSO_ANS_rep2	UFM2_CYTO_DMSO_CTRL_rep2	UFM2_CYTO_DOX_ANS_rep2	UFM2_CYTO_DOX_CTRL_rep2	UFM2_NUCL_DMSO_ANS_rep2	UFM2_NUCL_DMSO_CTRL_rep2	UFM2_NUCL_DOX_ANS_rep2	UFM2_NUCL_DOX_CTRL_rep2	UFM3_CYTO_DMSO_ANS_rep3	UFM3_CYTO_DMSO_CTRL_rep3	UFM3_CYTO_DOX_ANS_rep3	UFM3_CYTO_DOX_CTRL_rep3	UFM3_NUCL_DMSO_ANS_rep3	UFM3_NUCL_DMSO_CTRL_rep3	UFM3_NUCL_DOX_ANS_rep3	UFM3_NUCL_DOX_CTRL_rep3	SE_AAVS1_NUCL_DMSO_ANS_rep1	SE_AAVS1_NUCL_DMSO_CTRL_rep1	SE_AAVS1_NUCL_DMSO_CTRL_rep2	SE_AAVS1_NUCL_DMSO_CTRL_rep3	SE_AAVS1_NUCL_DOX_ANS_rep1	SE_AAVS1_NUCL_DOX_CTRL_rep1	SE_AAVS1_NUCL_DOX_CTRL_rep2	SE_AAVS1_NUCL_DOX_CTRL_rep3
ENSG00000164619.10	BMPER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026931	0	0	0	0	0	0	0
ENSG00000164620.9	RELL2	6.890501	5.446988	7.624947	5.176659	36.32921	59.332002	46.785849	61.404777	6.021553	5.622271	4.8262	5.730157	42.046219	48.92128	43.164733	54.776817	5.552308	5.135169	6.989075	6.365119	46.124006	55.513801	50.640733	58.558185	6.107975	4.923586	6.732603	7.593151	40.752255	47.427543	48.717027	54.921592	36.223923	55.76333	60.450234	64.364336	44.646277	56.98014	67.427611	58.020309
ENSG00000164626.9	KCNK5	8.669963	6.238139	7.863276	6.380893	5.805915	11.232714	8.777518	10.32233	7.773447	5.61321	7.606925	6.099229	6.589283	12.132285	7.984987	9.644978	7.398968	6.819912	7.451361	6.620128	7.414164	10.933665	5.444998	9.590925	7.126942	4.77998	7.905718	5.471491	7.698807	10.209385	9.862611	10.924312	5.810574	10.063162	12.319239	10.909677	8.175138	9.037583	10.774091	12.572682
ENSG00000164627.18	KIF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059185	0	0	0	0	0
ENSG00000164631.19	ZNF12	13.135655	12.73725	12.329494	12.062243	53.968319	55.128871	52.400244	39.59106	12.879053	12.099011	11.55577	11.621613	59.884125	50.450744	64.993717	42.636812	12.040365	9.769338	10.761404	11.960337000000001	60.69781	51.951501	60.704095	51.538474	10.560163	9.987082	9.738816	8.230148	68.040912	54.176401	59.737651	48.222609	49.711802	48.237552	43.85045	46.019086	47.394018	34.755835	51.538052	44.785549
ENSG00000164638.11	SLC29A4	2.011823	2.281958	1.973317	2.301006	4.334476	8.833206	6.53049	5.601834	2.997244	2.19699	3.359454	1.592404	4.727504	5.022934	6.147483	9.002525	1.626188	1.500416	2.405069	2.874019	5.443169	9.832169	5.242886	4.031706	1.886387	2.188461	1.833055	1.830042	4.57569	5.402055	4.954772	7.004626	4.949904	6.768704	14.267908	11.386706	10.816174	3.811992	14.913077	14.688143
ENSG00000164645.3	TEX47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164647.9	STEAP1	26.702395	29.247568	24.659609	32.770058	27.985958	23.385749	24.544527	14.932936	29.718958	30.152322	34.584895	31.017243	35.849061	27.960523	45.614194	24.445667	33.398907	37.45984	39.522962	38.961336	26.47532	38.293223	27.883609	49.62093	34.145205	35.359791	42.964683	39.740635	29.156362	33.741662	29.695419	35.672893	28.53185	23.848154	29.017163	33.511457	28.826081	16.143493	31.774326	32.085301
ENSG00000164649.20	CDCA7L	41.053368	35.8859	36.075437	38.689232	47.121409	36.847821	26.679253	34.364815	37.149551	35.073285	35.574525	35.043909	31.12726	42.897245	42.792792	58.84773	38.230046	34.949801	33.932514	33.240647	36.391558	35.687436	28.803752	37.67501	34.465568	39.336171	35.557842	37.628139	28.338388	40.383111	26.176799	32.935592	52.770426	44.990038	60.834925	56.474872	30.994463	44.995791	51.312315	61.934415
ENSG00000164651.18	SP8	0.919638	0.965473	0.726879	1.294296	0.121504	0.685369	0.12642	0.780363	1.085588	0.818138	1.005135	1.135475	0.898957	1.624792	0.127247	1.226827	0.833719	1.395465	1.199981	1.091471	0.299775	1.235787	0.351209	1.132571	0.804521	0.889188	0.829423	0.802657	0.414734	1.227113	0.489707	0.887936	0.107308	0.554271	0.808108	0.843907	0.111591	0.668028	1.025012	1.144119
ENSG00000164654.16	MIOS	22.259753	23.300431	19.844181	18.789775	27.015898	20.50636	24.300714	24.534776	22.906662	19.654204	21.007816	20.942635	24.801152	35.648889	26.016805	34.314781	19.172974	19.845152	21.047489	23.425799	26.74075	39.622841	32.416464	40.811933	20.100858	22.099323	21.891379	17.227493	33.090338	34.727618	35.40884	35.551482	25.996424	22.187438	30.922627	34.04879	24.754088	25.780835	37.406077	35.958395
ENSG00000164659.15	ELAPOR2	1.450765	1.858033	1.544813	1.029047	1.017429	0.905936	2.262636	0.190735	0.586587	0.499709	1.074867	0.87542	1.622237	1.497498	0.51096	1.448056	0.52189700000000006	1.622637	0.804144	0.43232	0.601014	1.469976	3.180787	1.02055	0.591221	0.987641	1.724903	0.988767	2.195538	4.234577	2.632937	2.545064	1.644165	2.101801	1.533268	0.919055	2.563277	0.163196	1.334226	0.429145
ENSG00000164663.15	USP49	3.442932	3.881259	2.476655	3.228915	13.971155	13.530622	19.133349	10.021709	4.138557	3.336578	2.667204	4.041694	11.039483	17.071524	17.131699	13.919033	3.618187	2.349526	2.278123	1.972002	10.640451	14.582227	14.337456	14.33318	2.731056	4.627399	2.918038	2.797711	9.747685	15.932472	17.238519	18.551342000000002	12.558799	13.844818	11.119391	9.902	18.688604	9.609287	10.985877	8.892562
ENSG00000164674.17	SYTL3	0.273681	0.147804	0.088362	0.016258	1.640834	0.360054	0.379688	0.801787	0.128534	0.214807	0.049817	0.031847	0.774136	0.101462	1.082756	0.534015	0.173208	0.128159	0.214825	0.032066	0.051673	0	0.468283	0.188834	0.089307	0.812734	0.086555000000000007	0.295407	1.024915	0	0.681389	0.208416	1.504765	0.394467	0.33883	0.66155	0.558866	0.686727	0.169842	0.428372
ENSG00000164675.11	IQUB	0.299945	0.022676	0.052038	0	0.196346	0	0.068653	0	0.035357	0.037669	0.134152	0.086376	0.843511	0.164605	0.098113	0	0.053773	0.042136	0.055675	0.025907	0.360403	0.033648	0.165785	0.051204	0.143072	0.056212	0.125158	0.019933	0.161838	0.127189	0	0.198313	0.173502	0	0.42412	0.307297	0.060636	0	0.694659	0.577833
ENSG00000164683.19	HEY1	1.050774	0.427178	0.094891	0.474145	4.895442	2.47825	5.129031	2.988804	0.466844	0.280633	0.440453	0.312575	4.982303	2.631623	6.270622	1.647056	0.263374	0.158493	0.342543	0.18489	4.912967	1.041461	4.290004	2.518396	0.754623	0.313635	0.334232	0.497972	4.98648	2.922293	3.528974	2.610937	4.11691	2.101801	1.403905	2.066804	4.519752	3.286556	1.982621	1.324832
ENSG00000164684.13	ZNF704	0.941556	1.101298	0.97745	1.017244	2.410925	9.669931	1.536531	1.788342	1.204424	1.841285	0.853315	2.779941	2.451066	2.694439	2.552899	2.095427	1.050812	0.954323	3.183213	1.570064	2.223789	4.419447	2.589704	2.233372	1.115605	1.198374	0.810697	1.430995	2.734615	2.577524	1.990537	1.394875	10.577144	30.378025	2.544511	1.540967	1.355668	1.529676	2.606005	1.463443
ENSG00000164687.11	FABP5	576.47763	664.206951	565.485211	622.143963	79.185146	79.23076	74.166141	131.833502	605.734684	624.290033	617.695634	675.03532	84.697189	148.00054600000001	83.838422	121.876827	672.460545	685.28046	685.59867	681.227403	96.183859	128.046549	91.041231	133.836718	658.92404	716.433648	667.278897	687.054639	106.325919	147.116073	117.239683	157.962337	83.493429	82.896447	103.588118	101.630007	81.346462	126.111722	96.364212	99.282803
ENSG00000164690.8	SHH	0	0	0	0	0	0	0.064669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164692.19	COL1A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013158	0	0.021866	0	0.01282	0
ENSG00000164694.17	FNDC1	0.006673	0	0	0	0.023666	0	0.024601	0	0.032428	0	0	0	0	0.019798	0	0.023139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069835	0.020462	0	0	0	0	0	0	0	0	0
ENSG00000164695.5	CHMP4C	22.611067	24.201041	22.331793	25.901223	9.361603	9.58413	8.960626	8.904718	23.557897	22.91935	22.43277	25.227052	10.830049	9.6483	10.802201	12.867364	22.477482	26.683019	25.513045	23.025623	7.369022	9.085339	8.358207	11.504255	24.610677	25.89118	26.22777	27.072627	9.013397	9.8552129999999991	10.039786	9.177334	8.06557	9.344412	7.049542	7.350261	7.917166	8.891241	7.583247	8.02147
ENSG00000164708.6	PGAM2	0.064199	0	0	0	0.229771	0.779908	2.893417	1.408201	0	0	0.125249	0	2.656345	0.189812	1.453656	0	0	0	0	0.181197	3.965944	0	1.544944	1.784891	0	0	0	0	2.402389	0	2.939804	0	0.20572	0.671109	0.756595	0.534929	3.636819	1.213268	0.125428	0.379624
ENSG00000164713.10	BRI3	74.236218	72.281356	67.292122	77.488515	18.888602	45.400109	28.938953	30.815067	70.579337	76.074209	72.028225	74.154549	26.653191	32.644283	27.759736	53.033503	67.755075	75.513088	71.586562	79.819932	31.40657	47.122537	27.862279	34.013709	80.240911	85.477836	69.281636	83.930797	24.519169	32.038971	21.331519	45.483664	20.004577	59.736779	58.786652	53.91427	39.22838	41.632905	52.956257	51.912316
ENSG00000164715.6	LMTK2	11.468031	10.729088	12.107742	10.040118	15.666883	27.231039	16.002935	27.43444	12.271053	10.105128	12.727051	9.769377	15.16296	25.582032	15.029166	26.071101	11.689046	8.733517	10.95395	9.02451	18.039519	23.449283	19.004697	31.964636	10.553955	8.695509	11.393395	7.929112	17.914738	24.289155	17.565538	25.776007	14.312604	24.135869	33.739333	30.848353	14.711134	28.909831	32.378929	33.556831
ENSG00000164729.8	SLC35G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164733.23	CTSB	51.448834	55.835613	53.579011	50.195486	32.142823	31.231095	40.438454	30.291416	50.722098	52.01394	53.961123	54.120394	27.717147	30.585508	25.812444	31.750942	48.741727	48.24788	52.809516	51.8236	27.058402	49.205598	33.480108	69.408081	50.170264	48.505195	55.808122	52.186574	32.478461	41.622415	35.53635	35.918357	30.34973	30.406508	46.17695	37.816658	36.519156	34.258025	41.761058	40.068322
ENSG00000164736.6	SOX17	0	0	0	0	0	0.05513	0	0	0	0	0	0	0	0.163069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164741.15	DLC1	58.472554	39.175536	48.001397	39.000347	103.273439	100.198123	137.687298	115.745531	56.738476	35.573237	49.408259	40.38294	120.492837	87.598504	114.414252	106.755536	49.541174	36.850952	42.802901	31.291593	67.996851	62.211972	81.69448	47.258837	44.112119	31.721957	40.741128	28.003289	64.297245	58.954307	87.459285	64.521376	141.926978	129.255088	156.016605	151.576362	158.773209	131.827092	166.232192	169.336176
ENSG00000164742.16	ADCY1	0	0.002892	0.002913	0.020693	0	0	0	0	0.003027	0	0.015097	0	0.0109	0	0	0	0	0	0.00751	0	0	0	0.063861	0	0	0	0.005248	0	0	0.024406	0.057329	0	0	0	0	0	0	0	0	0.150782
ENSG00000164743.5	C8orf48	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193531	0	0	0	0	0.104596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067095	0	0.101451	0	0
ENSG00000164744.14	SUN3	3.643303	4.189126	2.095283	2.417434	2.848107	5.483611	4.029225	4.236238	5.825168	3.971359	5.486698	4.120028	3.091921	3.509054	5.821639	2.008643	3.891862	7.71525	7.775146	5.914517	1.859501	1.903931	7.695632	10.884327	7.047346	6.792837	7.461236	7.448309	6.88749	0.799817	5.553466	8.955892	3.955445	6.11384	2.781114	4.88071	7.053153	3.659285	4.843844	4.061114
ENSG00000164746.14	C7orf57	0	0	0	0	0	0	0	0	0	0	0	0	0.159459	0	0	0	0	0	0.055069	0	0	0	0.218229	0	0	0	0	0	0	0	0	0.055908	0	0	0.075756	0	0	0	0.043956	0
ENSG00000164749.13	HNF4G	4.680915	3.465114	4.34845	3.571627	5.861273	4.97094	5.513758	3.291813	5.006923	3.441507	6.680526	3.898557	4.466069	3.780767	5.407344	3.619368	4.151368	3.965267	5.652621	2.534176	4.047574	3.957806	3.126388	3.540478	3.482554	2.904986	3.687612	3.668279	4.87746	3.248014	2.901165	2.731649	5.713963	4.384526	4.116763	3.419255	5.294212	6.43776	4.724266	3.873549
ENSG00000164751.15	PEX2	31.454858	27.049399	26.33402	20.324062	15.597544	22.76787	31.663273	26.531822	33.560418	22.711566	27.23084	38.111131	27.250472	20.086349	20.307557	21.194639	29.661891	28.493671	29.860641	25.883895	20.872622	17.113078	29.535232	16.584047	31.11912	27.631935	26.445006	28.029006	32.414854	34.342395	28.048161	29.898125	23.910376	28.79761	22.889088	21.429604	38.563762	21.918153	30.613066	23.804527
ENSG00000164754.16	RAD21	148.571942	188.960489	141.650567	173.998235	85.871851	110.893959	94.238175	118.122854	169.384915	174.814344	149.574568	169.86037	96.361925	131.302273	91.845745	115.429732	172.125211	166.143145	153.681987	152.788263	106.535098	138.47092	111.680155	130.586691	164.615064	163.903443	157.734093	155.381116	115.366196	156.48045	106.357366	130.087078	87.709475	99.326357	111.501545	124.529267	78.449919	95.385903	130.998046	118.606026
ENSG00000164756.13	SLC30A8	0	0	0	0	0.054827	0	0	0	0	0	0	0	0	0.022929	0	0	0	0	0	0	0	0	0.026418	0	0	0	0	0	0	0	0	0	0.04838	0	0	0	0	0	0	0
ENSG00000164758.7	MED30	29.579452	28.868886	27.740885	28.835865	6.343134	8.351949	6.277048	9.936924	31.504782	26.527678	24.512738	27.002926	5.095806	9.38079	6.934549	13.069157	31.099021	34.169602	31.731553	30.18047	6.399559	6.9817	6.393264	9.182024	30.446661	30.451829	24.939205	29.124926	11.785109	9.416034	6.692671	13.846739	5.882183	7.58491	11.462045	8.858361	5.587516	9.268159	15.137377	11.04861
ENSG00000164761.9	TNFRSF11B	0	0	0	0	0	0	0	1.610457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.387123	0	0
ENSG00000164764.11	SBSPON	0	0	0	0	0	0.201325	0	0	0	0	0	0	0.078041	0.066293	0	0	0	0	0	0	0.220167	0	0.114633	0	0	0	0	0	0	0.029459	0.272917	0	0	0.171378	0	0	0	0	0	0
ENSG00000164776.11	PHKG1	0.448545	0.81192	0.48554	0.140046	26.402852	15.156722	25.169288	8.506569	0.609379	0.452055	0	0.144838	24.121439	13.413281	17.661342	21.86737	0.47594	0.623152	0.219346	0.459976	28.078272	13.822336	35.33186	16.471096	0.238977	0.367912	0.195243	0.78663	24.899724	13.785748	32.143667	15.912311	29.648642	25.704997	15.718772	19.758106	43.146135	9.04259	16.938571	18.498682
ENSG00000164778.4	EN2	0	0	0	0	0	0	0	0	0	0	0	0	0.042751	0	0.045527	0	0.009521	0	0	0	0	0	0	0	0	0.026529	0	0	0.031805	0	0	0	0.038397	0	0	0	0	0	0	0
ENSG00000164794.9	KCNV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054379	0	0	0	0	0	0	0
ENSG00000164796.18	CSMD3	0.014153	0.117268	0.037773	0	0.62148	0.569645	1.33909	0.806137	0.091282	0.013937	0.06974	0.177395	1.122739	0.815899	0.326839	0.921804	0.053557	0.036491	0.212722	0.112546	0.733399	1.049714	2.107053	0.74689	0.022139	0.015894	0.02784	0.055068	0.199261	0.287777	1.068902	0.400684	0.472434	0.485411	0.234718	0.380841	1.1826	0.690471	0.314852	0.376085
ENSG00000164808.17	SPIDR	35.822063	28.124471	36.38928	36.040388	95.958656	69.333608	112.147288	83.456988	29.300503	28.858275	35.600712	30.412481	123.317068	75.447285	95.399205	82.049803	22.44273	31.685391	30.487011	27.026858	81.958377	78.738206	77.346821	59.456879	28.012477	31.843388	23.505682	30.737251	85.489821	60.578955	75.291464	64.194365	144.935058	74.437973	112.297463	113.424739	126.47076	76.027306	121.774777	91.13471
ENSG00000164815.11	ORC5	34.63839	36.291295	31.343272	31.926113	8.537101	25.656017	15.645588	28.124514	45.176293	34.599456000000004	33.842583	32.210134	11.171127	33.523647	13.628967	23.563355	44.654709	40.988015	43.736131	33.726165	21.462833	31.376336	15.274002	24.782849	39.692482	35.569651	41.608198	29.940137	22.581663	32.437681	14.695597	27.278007	10.234411	43.725158	36.573682	37.217801	26.359988	41.743332	54.981475	50.17113
ENSG00000164816.8	DEFA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164818.16	DNAAF5	18.006938	17.845794	18.275586	17.705804	20.320953	44.722884	23.83385	33.825179	17.535241	14.963772	16.013042	14.070698	23.553967	36.995857	29.265616	27.377811	16.708745	16.312684	14.440674	14.206133	21.264907	30.804141	29.843205	28.789941	15.772185	17.024931	18.225485	14.561181	21.860539	30.862785	23.649668	32.978918	19.761457	52.027876	61.416169	66.83115	27.345129	43.999566	66.511648	69.288594
ENSG00000164821.5	DEFA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164822.5	DEFA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164823.11	OSGIN2	25.523001	33.797818	21.277071	33.008232	11.19007	18.111494	8.616832	14.770767	29.954812	31.134328	29.40647	35.746623	11.834647	22.559739	10.804705	20.780417	30.33395	31.720895	29.233199	29.294836	7.867247	14.540357	7.873102	18.962543	27.421978	28.289031	28.330682	27.134222	10.245687	23.576354	12.500412	22.736529	10.203032	16.58975	14.676987	16.070084	7.697581	13.161622	14.344386	15.67811
ENSG00000164825.4	DEFB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164828.18	SUN1	27.407151	37.038391	31.759495	21.638185	199.540774	337.546008	251.705175	316.850839	31.881947	24.699714	20.701727	23.771272	208.64861	320.90997	275.003675	288.926387	26.247363	22.89796	27.822721	19.183494	246.15665	280.810883	243.05567	272.33039	21.024857	23.838125	21.778825	20.682117	232.933394	273.440931	207.193271	264.983063	246.010286	381.892387	415.83338	407.726312	282.081625	325.030241	425.026517	404.402797
ENSG00000164830.19	OXR1	43.122227	40.566434	36.085791	37.393799	27.13274	63.340243	29.365801	50.444095	43.691305	39.684865	39.886562	38.98975	32.124396	55.621449	36.424479	53.473414	45.952607	37.932437	44.419345	37.431674	42.742981	66.904227	55.598156	68.587349	42.977292	38.192168	43.445416	39.424686	40.977713	68.087076	52.34652	56.605499	34.920961	60.635254	68.738338	55.799243	31.641689	52.861777	66.494784	69.19211
ENSG00000164841.5	TMEM74	0	0	0.011966	0.018222	0	0.019193	0	0	0	0	0	0.005935	0	0	0	0	0	0	0.020557	0	0	0	0	0	0.005513	0	0	0	0	0	0	0	0	0	0	0.039036	0	0	0	0
ENSG00000164849.10	GPR146	0.255693	0.133102	0.043911	0.290304	0.250496	1.657692	0.34815	0.169632	0.045724	0.324779	0.273696	0	0.1635	0	0.350334	0	0.14664	0.039186	0.037646	0.132115	2.856073	0	3.278129	1.228808	0.50829	0.339608	0.118861	0.303207	0.244733	0.619716	0.977962	0.742131	0.221845	1.507734	0.271966	0.240358	0.307599	2.437285	1.884187	1.419657
ENSG00000164850.16	GPER1	0.162871	0.056241	0.08317	0.084527	1.278751	0.146755	1.161999	0.305675	0.079159	0	0.086332	0.075714	0.493533	0.658631	0.843254	0	0.03801	0.054164	0.213402	0.07625	0.371347	0.245912	0.167025	0	0.042113	0.06492	0.083467	0.142685	0.084733	0.720843	0.651006	0.198189	1.138028	0.125034	0.32644	0.70029	1.028118	0.28172	0.087373	0.245688
ENSG00000164853.9	UNCX	0	0	0	0	0	0	0	0	0	0.06398	0	0	0	0	0.077709	0.144641	0	0	0.066875	0	0.068339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164855.16	TMEM184A	0.006653	0.006196	0.018665	0.025265	0.486159	0.179634	0.226727	0.555627	0.012933	0.010119	0	0.006172	2.028014	0.197406	0.148178	0.310567	0	0.005516	0.016033	0.00623	0.262414	0.240358	0.045482	0.293247	0.005733	0.009603	0.02803	0.049252	0.437759	0.243705	0.336532	0.177657	0.425375	0.152795	0.054685	0.07408	0.200166	0.475471	0.038076	0.189933
ENSG00000164867.11	NOS3	16.435153	20.586278	19.651717	13.799066	9.892608	27.316434	13.967147	29.238916	21.143023	23.185326	20.48626	18.614587	8.644727	34.238912	23.764869	36.905441	20.868095	17.384823	26.974235	25.297413	25.452777	22.615841	14.659258	19.662585	19.696657	18.569289	22.892346	21.148087	10.644754	22.452512	19.595624	40.730258	10.489857	27.040758	68.84842	62.205108	11.888412	36.548571	56.183799	53.114792
ENSG00000164871.18	SPAG11B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164877.19	MICALL2	1.492306	0.924842	2.0453	1.052906	124.064892	57.140208	111.412973	68.36043	1.366946	0.743717	1.279635	1.438993	87.288569	57.691506	123.017351	49.263356	0.834022	0.979536	1.274635	0.700796	79.466661	62.538515	82.911148	64.496222	2.243775	0.80105	1.505117	0.687921	82.931484	68.1853	66.57432	61.346902	132.900278	63.29739	86.837273	99.464391	125.300144	66.746425	89.476725	97.399325
ENSG00000164879.7	CA3	0.286396	0.147941	0.799757	0.32204	15.107905	24.686027	13.715677	18.544466	0.507229	0.080169	0.354219	0.397121	15.225366	18.127155	12.501256	19.910895	0.183126	0.065252	0.60451	0.317526	25.677324	15.985174	16.379486	11.695453	0.112457	0.150701	0.197768	0.405594	22.373764	11.079904	18.019555	12.210199	20.384006	23.015903	12.846654	11.832582	15.945194	17.001294	15.514212	13.62041
ENSG00000164880.16	INTS1	13.507291	13.993949	14.859112	12.958821	185.115414	259.941847	185.196023	250.993084	12.331985	11.523271	13.845682	11.125705	193.322982	214.037234	174.926878	263.117993	11.077166	10.348509	13.457179	10.825639	227.580497	221.600773	181.687248	199.372365	13.591906	9.0776	13.377781	10.219923	177.834973	199.119779	182.342627	229.398905	246.390111	376.568459	424.037146	418.589404	228.095525	363.951129	449.736843	426.621691
ENSG00000164885.13	CDK5	27.768428	34.955972	31.406914	29.037661	6.069877	28.512382	3.714224	30.640003	28.161282	27.361443	31.476721	29.48874	8.657363	31.155239	8.839077	30.090842	28.132158	30.33447	35.920862	31.734502	6.429804	37.03077	7.33493	34.065307	30.851065	30.123373	34.243486	30.919127	15.236709	21.23564	14.753788	30.203116	8.551972	32.590479	28.358584	24.170223	4.28041	30.74361	28.193402	25.174278
ENSG00000164893.9	SLC7A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164896.21	FASTK	17.787827	18.726638	19.446032	14.537965	305.223092	388.644111	255.726172	374.463511	15.910974	14.827951	17.38291	13.165473	242.961307	348.774089	234.267021	328.262396	15.551069	14.905007	15.766627	14.496927	275.615648	350.534479	269.562143	307.706863	15.045746	17.187524	17.712183	17.29004	284.024277	314.409671	222.786123	345.480468	393.012625	481.881291	449.814481	435.467096	302.609398	428.861607	393.814216	429.306141
ENSG00000164897.14	TMUB1	73.21325	60.138297	73.366782	70.738596	39.934975	85.768694	26.908062	112.688516	71.826992	66.773904	87.532761	77.550507	28.260128	93.201496	24.790054	90.772616	69.855961	69.315184	73.630169	82.515229	40.003792	115.697832	42.988863	95.0403	73.760662	73.209959	77.847341	77.233582	38.421455	100.616741	41.452605	90.247073	41.020088	95.536932	101.461382	90.714521	40.923378	115.5103	97.07722	88.766623
ENSG00000164898.13	FMC1	18.08389	19.91938	20.636011	20.650411	1.227473	3.067756	2.145157	6.06556	16.115091	25.02042	17.493076	21.83031	3.908782	5.622626	2.008935	7.725476	17.128423	24.230772	28.533958	24.280056	3.886264	3.769102	4.580628	11.061693	20.805381	18.807604	14.07935	33.695794	7.144698	5.580571	1.115865	14.584124	4.708782	5.183062	10.438433	4.005466	3.449924	22.678617	2.409242	2.333395
ENSG00000164900.5	GBX1	0.195527	0.023114	0.068570999999999993	0.232504	0.086941	0.51532	0.09064	1.236536	0.166624	0.394704	0.071241	0.045616	0.170173	0.144931	0.182411	0.593595	0.019089	0.020405	0.097968	0.091701	0.400349	0.812821	0.418539	0.27017	0	0.159118	0.061876	0.060292	0.063957	0	0.299416	0.298605	0	0	0	0	0	0	0	0
ENSG00000164902.14	PHAX	47.373211	40.646667	40.133873	44.654377	7.130686	7.835863	9.500672	15.865313	39.021824	46.366222	51.178912	48.957014	4.925792	14.706947	14.282674	16.691628	40.426073	42.607613	38.913	46.544134	6.665425	18.057648	17.424425	11.545542	50.285191	41.017667	45.364542	41.131292	15.745984	16.726807	22.877232	10.255605	6.787284	12.563856	15.04045	23.748318	9.861347	16.906237	19.562459	18.764781
ENSG00000164904.18	ALDH7A1	56.158236	64.883999	57.280053	54.613398	92.27495	129.104109	65.468143	111.822516	52.935867	60.946362	48.468862	48.213441	75.979345	101.970526	81.591288	103.507296	48.170858	49.60035	52.399564	48.777068	91.002963	105.014353	94.111364	125.520806	56.408265	51.010717	49.272162	49.212379	91.13793	114.73493	84.851079	122.53921	89.907821	165.837418	111.119517	135.642501	66.630754	113.90759	119.584207	134.179847
