Length	GC	MaxEnt5	MaxEnt3	Group
1606	0.4364881693648817	9.31	9.41	Constitutive
13925	0.4283662477558348	8.7	6.77	Constitutive
1383	0.4822848879248012	9.22	10.83	Constitutive
150	0.5933333333333334	5.84	6.73	Constitutive
1613	0.39243645381277126	1.25	10.86	Constitutive
1590	0.4981132075471698	8.68	8.6	Constitutive
1305	0.3854406130268199	8.38	12.14	Constitutive
828	0.5869565217391305	11.45	8.9	Constitutive
808	0.46534653465346537	9.6	9.03	Constitutive
40503	0.41582105029257094	8.76	12.37	Constitutive
82	0.7073170731707317	6.79	8.87	Constitutive
8540	0.4370023419203747	9.55	8.2	Constitutive
90	0.6777777777777778	1.01	10.02	Constitutive
373	0.5335120643431636	6.33	7.49	Constitutive
424	0.33962264150943394	9.26	9.0	Constitutive
101	0.6138613861386139	9.22	10.33	Constitutive
2591	0.3967580084909301	9.35	11.38	Constitutive
646	0.47987616099071206	8.04	10.53	Constitutive
991	0.3763874873864783	10.1	11.77	Constitutive
589	0.5721561969439728	5.61	8.13	Constitutive
6810	0.5093979441997063	11.11	12.34	Constitutive
1502	0.39347536617842876	4.58	9.5	Constitutive
20102	0.5207442045567605	10.1	13.5	Constitutive
572	0.4527972027972028	10.08	9.27	Constitutive
101427	0.41568813037948477	8.88	4.45	Constitutive
148	0.5202702702702703	5.06	7.7	Constitutive
128	0.625	10.13	6.43	Constitutive
41551	0.41536906452311617	7.09	6.68	Constitutive
1693	0.33668044890726523	8.62	5.13	Constitutive
337	0.3086053412462908	1.5	13.27	Constitutive
692	0.32803468208092484	5.75	5.4	Constitutive
6905	0.5196234612599565	8.68	14.81	Constitutive
4599	0.5218525766470972	5.13	10.8	Constitutive
5437	0.421372080191282	9.84	9.49	Constitutive
106	0.7169811320754716	3.75	9.3	Constitutive
2588	0.3732612055641422	4.05	5.74	Constitutive
297	0.5488215488215489	9.22	10.76	Constitutive
961	0.5057232049947971	3.38	6.75	Constitutive
221	0.4117647058823529	8.59	11.68	Constitutive
13128	0.36136502132845827	9.45	6.82	Constitutive
930	0.36129032258064514	10.47	8.04	Constitutive
617	0.4878444084278768	7.81	8.86	Constitutive
91	0.6373626373626373	10.1	5.96	Constitutive
2097	0.37672865999046257	9.43	6.34	Constitutive
1170	0.5102564102564102	8.73	13.45	Constitutive
27080	0.3740029542097489	9.79	11.4	Constitutive
2779	0.48938467074487224	10.07	7.5	Constitutive
8380	0.3902147971360382	8.56	9.37	Constitutive
2563	0.3835349200156067	9.89	7.86	Constitutive
16341	0.4532158374640475	11.08	9.51	Constitutive
428	0.3878504672897196	8.95	8.7	Constitutive
18766	0.5646381754236385	8.7	8.48	Constitutive
16929	0.47386142122984226	9.6	8.75	Constitutive
2256	0.4299645390070922	9.45	9.61	Constitutive
10311	0.4469013674716322	10.47	7.58	Constitutive
33653	0.40685822957834367	10.77	7.72	Constitutive
7052	0.42073170731707316	10.03	6.14	Constitutive
269	0.5130111524163569	7.43	5.99	Constitutive
6234	0.3601219120949631	5.79	7.33	Constitutive
30335	0.40698862699851657	10.65	8.74	Constitutive
177	0.3672316384180791	10.53	0.18	Constitutive
3043	0.48307591192901744	10.75	10.96	Constitutive
6112	0.40035994764397903	8.73	10.59	Constitutive
1157	0.29732065687121867	11.08	6.15	Constitutive
710	0.5591549295774648	10.22	10.81	Constitutive
2996	0.36181575433911883	4.16	6.08	Constitutive
1003	0.33300099700897307	8.94	8.29	Constitutive
365	0.5726027397260274	8.72	11.91	Constitutive
23068	0.40432633951794694	10.75	6.05	Constitutive
3051	0.4673877417240249	10.07	7.23	Constitutive
5932	0.34743762643290627	10.24	10.82	Constitutive
78	0.7435897435897436	8.28	4.5	Constitutive
8760	0.40764840182648404	6.92	7.49	Constitutive
674	0.48813056379821956	11.01	6.22	Constitutive
77	0.6363636363636364	-0.3	8.91	Constitutive
210	0.4857142857142857	8.73	6.43	Constitutive
11717	0.40266279764444823	10.91	9.47	Constitutive
11834	0.4002028054757478	9.09	6.94	Constitutive
398	0.5301507537688442	7.66	10.36	Constitutive
965	0.4310880829015544	8.68	8.67	Constitutive
429	0.5524475524475524	8.4	-18.03	Constitutive
719	0.5980528511821975	8.05	12.52	Constitutive
4167	0.3578113750899928	8.76	12.24	Constitutive
4012	0.4110169491525424	10.77	8.83	Constitutive
17060	0.4356975381008206	10.06	7.83	Constitutive
248	0.6693548387096774	4.22	2.79	Constitutive
2134	0.457825679475164	5.02	11.14	Constitutive
9412	0.36729706757331065	9.65	8.84	Constitutive
1943	0.46937725167267114	9.44	11.92	Constitutive
419	0.5584725536992841	9.46	9.0	Constitutive
2475	0.5555555555555556	9.2	7.37	Constitutive
976	0.45901639344262296	10.29	7.89	Constitutive
267	0.5093632958801498	9.85	8.52	Constitutive
120	0.4083333333333333	9.21	7.24	Constitutive
1051	0.39866793529971456	7.09	11.24	Constitutive
3658	0.3726079825041006	6.49	8.76	Constitutive
27170	0.5227456753772544	10.74	11.05	Constitutive
2847	0.32771338250790305	9.55	3.74	Constitutive
1136	0.37411971830985913	6.37	3.78	Constitutive
164	0.3902439024390244	10.51	8.87	Constitutive
179	0.6703910614525139	8.68	8.09	Constitutive
1144	0.4256993006993007	9.46	7.6	Constitutive
935	0.39037433155080214	10.47	10.02	Constitutive
66891	0.42019105709288246	9.46	10.32	Constitutive
950	0.49894736842105264	7.39	4.69	Constitutive
6897	0.4238074525155865	9.8	11.97	Constitutive
6447	0.3879323716457267	8.68	9.45	Constitutive
2172	0.3453038674033149	11.01	11.94	Constitutive
632	0.6518987341772152	9.57	11.81	Constitutive
1360	0.45955882352941174	9.65	8.63	Constitutive
837	0.5041816009557945	9.46	6.73	Constitutive
3141	0.38363578478191657	11.0	9.11	Constitutive
2422	0.5276630883567299	8.14	8.19	Constitutive
465	0.46021505376344085	9.16	10.12	Constitutive
87	0.367816091954023	10.07	12.84	Constitutive
4089	0.3797994619711421	10.22	7.86	Constitutive
221	0.25339366515837103	7.94	6.41	Constitutive
6025	0.41609958506224065	10.29	6.41	Constitutive
123184	0.426126769710352	9.27	9.39	Constitutive
330	0.5636363636363636	5.28	6.98	Constitutive
15071	0.3788069802932785	6.42	6.59	Constitutive
655	0.5328244274809161	6.95	8.62	Constitutive
15721	0.416258507728516	4.27	6.31	Constitutive
10880	0.38042279411764707	11.01	11.9	Constitutive
631	0.2551505546751189	9.72	5.05	Constitutive
1106	0.4918625678119349	9.89	10.91	Constitutive
5477	0.3700931166697097	9.04	8.07	Constitutive
17416	0.3732200275608636	10.22	9.0	Constitutive
561	0.3172905525846702	7.3	12.16	Constitutive
1578	0.4461343472750317	8.14	10.28	Constitutive
833	0.5330132052821128	6.99	13.59	Constitutive
4252	0.5	8.24	8.86	Constitutive
894	0.5223713646532439	6.12	9.97	Constitutive
84	0.6666666666666666	8.05	10.02	Constitutive
3961	0.3163342590254986	7.46	8.22	Constitutive
595	0.5630252100840336	8.41	10.53	Constitutive
365	0.6164383561643836	7.23	6.85	Constitutive
110	0.5	9.22	8.57	Constitutive
778	0.5796915167095116	5.4	8.43	Constitutive
940	0.4095744680851064	9.22	11.21	Constitutive
87	0.5632183908045977	10.07	6.53	Constitutive
694	0.5489913544668588	10.03	8.97	Constitutive
10683	0.43555181128896375	9.16	7.12	Constitutive
4886	0.533155955792059	10.57	8.14	Constitutive
3411	0.41893872764585166	9.37	8.44	Constitutive
1302	0.3771121351766513	7.87	9.89	Constitutive
194	0.5	8.37	8.53	Constitutive
92325	0.3830056864337937	7.05	7.6	Constitutive
129	0.627906976744186	7.66	9.22	Constitutive
1058	0.35822306238185253	8.07	11.42	Constitutive
8302	0.40990122861960976	9.88	10.13	Constitutive
272	0.6323529411764706	2.13	8.91	Constitutive
6405	0.4085870413739266	8.62	9.04	Constitutive
4826	0.44695399917115625	7.64	7.94	Constitutive
1815	0.5818181818181818	2.88	7.37	Constitutive
19300	0.4462176165803109	8.63	6.17	Constitutive
1712	0.4877336448598131	9.09	7.84	Constitutive
1422	0.49859353023909986	8.91	10.99	Constitutive
21519	0.4465356196849296	8.95	11.71	Constitutive
3978	0.31950729009552536	9.54	12.93	Constitutive
15462	0.5131936360108653	9.43	10.56	Constitutive
1032	0.3391472868217054	8.73	4.88	Constitutive
4887	0.37957847350112545	9.06	9.56	Constitutive
437	0.39359267734553777	10.77	7.01	Constitutive
1333	0.4763690922730683	9.79	12.52	Constitutive
16291	0.4242219630470812	8.3	7.29	Constitutive
10629	0.4129268981089472	9.4	10.58	Constitutive
2960	0.44932432432432434	2.04	9.04	Constitutive
112	0.41964285714285715	9.68	8.45	Constitutive
6843	0.5604267134297822	7.21	8.94	Constitutive
241	0.3900414937759336	6.64	7.1	Constitutive
175	0.3314285714285714	9.27	5.27	Constitutive
164	0.6463414634146342	9.16	6.55	Constitutive
1308	0.4602446483180428	4.2	10.35	Constitutive
4838	0.37412153782554775	9.16	7.57	Constitutive
2892	0.3665283540802213	9.65	7.41	Constitutive
6072	0.43642951251646905	10.47	9.61	Constitutive
2611	0.5155112983531214	10.13	9.62	Constitutive
885	0.33559322033898303	8.99	9.96	Constitutive
86	0.4418604651162791	5.95	5.25	Constitutive
1982	0.42129162462159436	3.35	11.15	Constitutive
13372	0.3858809452587496	8.78	9.12	Constitutive
1036	0.4691119691119691	5.59	11.37	Constitutive
1104	0.473731884057971	7.93	11.38	Constitutive
878	0.5968109339407744	8.95	9.09	Constitutive
127	0.5275590551181102	8.95	10.4	Constitutive
12973	0.3702304786865027	9.66	9.21	Constitutive
197	0.5431472081218274	8.72	8.59	Constitutive
869	0.5132336018411968	10.67	6.29	Constitutive
2201	0.4229895502044525	3.32	2.78	Constitutive
2218	0.4643823264201984	10.86	11.54	Constitutive
1275	0.5913725490196079	10.75	9.67	Constitutive
2252	0.33747779751332146	3.24	5.97	Constitutive
81954	0.40642311540620346	7.52	12.74	Constitutive
287	0.5574912891986062	7.83	11.43	Constitutive
280	0.44642857142857145	7.21	9.89	Constitutive
848	0.4481132075471698	8.88	7.16	Constitutive
873	0.42038946162657503	3.32	7.2	Constitutive
303	0.5214521452145214	8.72	8.04	Constitutive
1343	0.5994043186895012	6.43	10.07	Constitutive
6517	0.5725026852846402	0.7	9.21	Constitutive
11524	0.3673203748698369	9.65	7.85	Constitutive
285	0.7017543859649122	9.35	6.29	Constitutive
6736	0.5730403800475059	10.67	13.86	Constitutive
1843	0.34183396635919694	9.79	11.28	Constitutive
1603	0.5028072364316906	-6.16	2.3	Constitutive
634	0.42113564668769715	3.12	7.6	Constitutive
434	0.4861751152073733	7.82	8.39	Constitutive
1918	0.3237747653806048	1.03	2.34	Constitutive
92	0.6086956521739131	-1.03	10.15	Constitutive
2571	0.3838973162193699	8.72	8.18	Constitutive
1094	0.396709323583181	10.51	8.92	Constitutive
2177	0.4340836012861736	8.07	6.51	Constitutive
377	0.41114058355437666	5.11	8.65	Constitutive
1196	0.36789297658862874	6.97	7.89	Constitutive
2788	0.37733142037302725	10.74	10.45	Constitutive
1496	0.46390374331550804	10.57	4.7	Constitutive
601	0.5457570715474209	4.83	9.69	Constitutive
2007	0.312406576980568	5.28	7.03	Constitutive
1054	0.2675521821631879	9.24	8.09	Constitutive
99	0.5454545454545454	8.56	10.48	Constitutive
2913	0.5873669756265019	1.47	7.98	Constitutive
337	0.5816023738872403	1.59	7.7	Constitutive
11639	0.35819228456052926	10.15	7.49	Constitutive
160	0.6625	10.1	5.81	Constitutive
5543	0.37993866137470683	7.68	11.38	Constitutive
2747	0.3902439024390244	8.56	4.0	Constitutive
2411	0.5217751970136872	8.92	10.45	Constitutive
3397	0.48307329997056225	9.22	9.49	Constitutive
79	0.6075949367088608	7.63	7.32	Constitutive
2010	0.3537313432835821	9.79	7.39	Constitutive
1545	0.36828478964401296	9.66	7.53	Constitutive
44952	0.3599172450613988	7.87	9.39	Constitutive
1156	0.36418685121107264	7.7	5.38	Constitutive
5112	0.3703051643192488	8.57	8.42	Constitutive
150	0.28	8.34	11.3	Constitutive
7641	0.41277319722549405	10.06	13.03	Constitutive
7062	0.41461342395921835	7.23	10.68	Constitutive
10088	0.3736122125297383	8.54	10.0	Constitutive
104	0.6153846153846154	6.21	10.66	Constitutive
1232	0.4724025974025974	10.57	4.46	Constitutive
87	0.7471264367816092	8.02	9.41	Constitutive
783	0.4827586206896552	8.41	12.16	Constitutive
5147	0.469788226151156	8.83	6.87	Constitutive
12231	0.4092061156078816	10.67	7.35	Constitutive
93	0.6344086021505376	5.28	10.98	Constitutive
167	0.6407185628742516	4.06	11.01	Constitutive
336	0.5297619047619048	9.04	9.22	Constitutive
30662	0.4576348574783119	9.6	14.14	Constitutive
1213	0.41220115416323166	5.83	8.64	Constitutive
9140	0.3966083150984683	10.28	4.5	Constitutive
7772	0.42086978898610394	10.03	7.36	Constitutive
8941	0.36975729784140476	6.06	9.38	Constitutive
3890	0.3763496143958869	11.0	7.78	Constitutive
3851	0.38145936120488183	8.02	5.53	Constitutive
3569	0.5427290557579154	-0.52	3.72	Constitutive
1913	0.35650810245687403	9.79	6.98	Constitutive
1123	0.5138023152270703	8.56	12.02	Constitutive
1768	0.3778280542986425	10.51	9.09	Constitutive
221	0.2986425339366516	10.86	3.06	Constitutive
21140	0.3773415326395459	9.35	9.32	Constitutive
1151	0.49956559513466553	8.59	11.04	Constitutive
6949	0.37372283781839116	6.95	4.27	Constitutive
87	0.632183908045977	10.03	12.09	Constitutive
991	0.4117053481331988	4.79	8.77	Constitutive
218	0.38073394495412843	4.79	7.24	Constitutive
25745	0.41316760536026415	0.66	10.51	Constitutive
551	0.6134301270417423	10.77	7.25	Constitutive
2962	0.3328831870357866	4.83	6.54	Constitutive
2885	0.41767764298093585	7.76	5.06	Constitutive
295	0.47796610169491527	8.35	11.65	Constitutive
2446	0.5106295993458708	10.91	8.28	Constitutive
1689	0.507400828892836	9.16	11.93	Constitutive
480	0.42916666666666664	8.4	7.91	Constitutive
78	0.6794871794871795	9.81	9.36	Constitutive
6919	0.3462928168810522	11.0	7.53	Constitutive
93833	0.34191595707267164	8.02	8.67	Constitutive
452	0.38495575221238937	10.67	6.78	Constitutive
72662	0.4082188764416063	9.35	7.0	Constitutive
889	0.44881889763779526	8.93	8.14	Constitutive
10453	0.37902994355687364	5.43	-1.53	Constitutive
348	0.5172413793103449	8.76	5.03	Constitutive
799	0.32040050062578224	10.15	8.83	Constitutive
393	0.44274809160305345	10.57	6.62	Constitutive
98	0.7142857142857143	6.39	5.68	Constitutive
846	0.3912529550827423	8.35	11.96	Constitutive
3638	0.4925783397471138	7.23	9.41	Constitutive
833	0.4849939975990396	8.79	10.3	Constitutive
5919	0.35242439601284	8.54	8.66	Constitutive
5274	0.4905195297686765	10.1	2.66	Constitutive
236	0.6483050847457628	9.54	8.53	Constitutive
3007	0.4539408047888261	6.74	8.69	Constitutive
80	0.7	9.16	15.39	Constitutive
105	0.7238095238095238	3.1	7.52	Constitutive
595	0.2722689075630252	7.3	9.95	Constitutive
1515	0.5254125412541254	8.18	4.36	Constitutive
5894	0.4494401085850017	5.31	8.49	Constitutive
3877	0.34846530822801136	8.57	9.89	Constitutive
233	0.3090128755364807	8.76	7.81	Constitutive
4162	0.4271984622777511	11.0	11.67	Constitutive
8483	0.3706236001414594	10.67	6.45	Constitutive
13480	0.4479228486646884	10.11	11.17	Constitutive
2819	0.47321745299751683	10.24	5.1	Constitutive
232	0.6853448275862069	9.57	10.94	Constitutive
5396	0.39529280948851003	6.99	11.11	Constitutive
2695	0.31910946196660483	5.39	3.16	Constitutive
10039	0.44436696882159576	10.88	5.33	Constitutive
109	0.6055045871559633	7.53	7.71	Constitutive
5122	0.41194845763373683	7.64	9.89	Constitutive
6974	0.37324347576713507	9.27	12.32	Constitutive
2366	0.452240067624683	8.95	11.85	Constitutive
2524	0.4734548335974643	3.45	9.64	Constitutive
1685	0.4676557863501484	7.7	3.83	Constitutive
1440	0.44305555555555554	9.26	11.08	Constitutive
1035	0.48792270531400966	9.88	9.95	Constitutive
690	0.2971014492753623	11.0	10.49	Constitutive
588	0.4336734693877551	9.3	11.03	Constitutive
333	0.6456456456456456	9.68	12.87	Constitutive
4836	0.42597187758478083	9.22	8.49	Constitutive
8590	0.35564610011641445	7.31	9.85	Constitutive
2269	0.6328779197884531	9.88	9.25	Constitutive
637	0.37205651491365777	8.88	5.07	Constitutive
2898	0.35921325051759834	6.95	6.73	Constitutive
12465	0.45046129161652626	6.91	10.87	Constitutive
100	0.35	9.24	5.62	Constitutive
356	0.5702247191011236	4.44	10.0	Constitutive
110	0.6454545454545455	2.84	10.61	Constitutive
100	0.29	9.11	9.18	Constitutive
331	0.6012084592145015	10.47	7.56	Constitutive
78	0.2564102564102564	9.89	8.19	Constitutive
1260	0.35793650793650794	8.89	11.17	Constitutive
3569	0.5827963014850098	7.15	5.38	Constitutive
6523	0.3706883335888395	10.57	10.24	Constitutive
1238	0.42487883683360256	2.36	7.55	Constitutive
392	0.6683673469387755	10.24	7.16	Constitutive
66	0.7272727272727273	9.6	10.39	Constitutive
1856	0.33351293103448276	7.3	11.79	Constitutive
928	0.3911637931034483	9.8	12.8	Constitutive
2597	0.41393916056988833	7.2	4.07	Constitutive
2722	0.4033798677443057	10.67	7.95	Constitutive
1703	0.36876100998238404	6.82	10.05	Constitutive
4271	0.5146335752751112	9.1	7.64	Constitutive
597	0.3249581239530988	6.45	6.83	Constitutive
931	0.38131041890440387	6.91	8.64	Constitutive
334	0.6407185628742516	8.69	8.94	Constitutive
277	0.6823104693140795	8.3	-1.22	Constitutive
407	0.371007371007371	5.12	9.3	Constitutive
783	0.3818646232439336	9.25	12.85	Constitutive
145	0.5103448275862069	6.74	9.42	Constitutive
1617	0.7031539888682746	7.66	6.7	Constitutive
3880	0.42036082474226805	8.4	8.64	Constitutive
1521	0.4983563445101907	8.41	9.43	Constitutive
10468	0.38641574321742456	8.54	6.82	Constitutive
594	0.43434343434343436	9.4	7.75	Constitutive
433	0.6351039260969977	0.81	8.11	Constitutive
206	0.6796116504854369	6.39	12.3	Constitutive
1508	0.29708222811671087	7.63	5.1	Constitutive
2825	0.5476106194690266	6.32	12.92	Constitutive
78	0.6794871794871795	9.46	8.64	Constitutive
30412	0.36873602525318955	10.28	9.14	Constitutive
143611	0.3609124649226034	5.5	9.63	Constitutive
159	0.6289308176100629	8.94	6.15	Constitutive
21449	0.4131194927502448	3.94	9.92	Constitutive
3607	0.4139173828666482	9.14	9.6	Constitutive
183	0.546448087431694	10.67	6.54	Constitutive
871	0.5843857634902411	2.95	8.33	Constitutive
2667	0.5804274465691789	10.67	10.71	Constitutive
598	0.42474916387959866	9.46	11.81	Constitutive
481	0.29313929313929316	10.24	5.52	Constitutive
27178	0.4246449334020163	9.48	3.85	Constitutive
476	0.3277310924369748	8.07	11.79	Constitutive
727	0.2998624484181568	6.43	6.64	Constitutive
1076	0.3652416356877323	9.63	10.16	Constitutive
2591	0.4125820146661521	6.43	6.28	Constitutive
3132	0.5561941251596424	9.48	3.28	Constitutive
3096	0.4060077519379845	9.81	7.92	Constitutive
5602	0.35130310603355946	9.66	7.33	Constitutive
8388	0.37923223652837385	11.08	4.93	Constitutive
2496	0.47155448717948717	6.71	10.27	Constitutive
6269	0.32030626894241504	8.76	5.56	Constitutive
3489	0.469475494411006	10.1	8.41	Constitutive
3106	0.3325820991629105	9.2	4.53	Constitutive
1053	0.46153846153846156	-3.84	10.8	Constitutive
2759	0.3584632113084451	2.38	7.65	Constitutive
122	0.3442622950819672	7.69	11.56	Constitutive
66873	0.36600720769219264	9.2	10.97	Constitutive
7589	0.40453287653182235	10.07	11.35	Constitutive
1804	0.37250554323725055	8.59	6.2	Constitutive
963	0.4371754932502596	8.73	9.34	Constitutive
5441	0.5100165410770079	8.84	9.08	Constitutive
6725	0.41516728624535315	10.57	8.86	Constitutive
2400	0.41625	10.29	6.34	Constitutive
165	0.5878787878787879	6.25	3.95	Constitutive
17545	0.4274152180108293	10.74	9.17	Constitutive
120219	0.37138888195709496	10.08	10.48	Constitutive
68482	0.3707543588096142	8.59	6.5	Constitutive
902	0.5199556541019955	5.22	10.04	Constitutive
5936	0.4898921832884097	8.35	8.11	Constitutive
13532	0.3570795152231747	7.1	6.39	Constitutive
1388	0.5331412103746398	6.43	2.33	Constitutive
634	0.48264984227129337	8.68	13.96	Constitutive
80	0.7	11.45	11.69	Constitutive
6495	0.5721324095458045	6.62	9.86	Constitutive
143530	0.35102765972270605	11.08	7.66	Constitutive
220	0.5681818181818182	9.22	9.93	Constitutive
1808	0.47013274336283184	8.08	8.22	Constitutive
93	0.2903225806451613	-6.43	7.39	Constitutive
1230	0.33739837398373984	9.31	11.64	Constitutive
457	0.5317286652078774	10.88	6.79	Constitutive
1780	0.43314606741573036	11.08	8.71	Constitutive
1048	0.47900763358778625	10.07	5.08	Constitutive
16006	0.3443708609271523	8.04	9.54	Constitutive
315	0.5904761904761905	6.54	9.44	Constitutive
1710	0.5356725146198831	9.73	5.72	Constitutive
5044	0.6191514670896114	9.25	-8.71	Constitutive
2759	0.3584632113084451	2.38	7.65	Constitutive
7410	0.540080971659919	10.07	12.16	Constitutive
3987	0.6598946576373212	-4.2	7.4	Constitutive
84	0.36904761904761907	10.77	8.18	Constitutive
12458	0.49847487558195536	3.94	4.0	Constitutive
1155	0.3212121212121212	9.72	11.36	Constitutive
22972	0.5354344419293052	6.99	8.53	Constitutive
1158	0.39810017271157166	6.49	6.47	Constitutive
120	0.5916666666666667	8.4	9.97	Constitutive
1216	0.34292763157894735	9.82	4.22	Constitutive
2572	0.36391912908242613	3.68	6.06	Constitutive
28163	0.3963001100735007	6.37	12.18	Constitutive
1069	0.44059869036482696	10.86	11.31	Constitutive
2991	0.37579404881310596	7.4	6.98	Constitutive
15167	0.3856398760466803	9.09	7.97	Constitutive
4695	0.3810436634717785	8.6	6.66	Constitutive
3450	0.33304347826086955	5.99	9.0	Constitutive
156	0.6666666666666666	8.19	6.65	Constitutive
858	0.44755244755244755	10.77	13.93	Constitutive
509	0.3516699410609037	9.21	8.16	Constitutive
188	0.4521276595744681	9.66	12.29	Constitutive
15999	0.5243452715794737	9.88	10.24	Constitutive
3904	0.38575819672131145	7.65	8.29	Constitutive
3442	0.44363742010459034	6.91	9.56	Constitutive
99	0.494949494949495	8.59	6.18	Constitutive
420	0.2857142857142857	8.59	7.52	Constitutive
879	0.5642775881683731	10.49	9.86	Constitutive
644	0.6506211180124224	9.22	10.3	Constitutive
86726	0.3776837395936628	9.81	10.6	Constitutive
743	0.28263795423956933	8.69	3.55	Constitutive
103037	0.4247406271533527	8.24	4.22	Constitutive
4270	0.4540983606557377	6.64	9.05	Constitutive
277	0.3574007220216607	10.08	10.74	Constitutive
113	0.26548672566371684	11.08	8.98	Constitutive
148	0.6216216216216216	11.81	8.35	Constitutive
8898	0.39087435378736796	10.06	9.75	Constitutive
1769	0.3363482193329565	7.3	9.22	Constitutive
1570	0.33885350318471336	9.07	6.1	Constitutive
2020	0.2905940594059406	9.43	9.27	Constitutive
1286	0.3740279937791602	8.68	9.64	Constitutive
11996	0.46782260753584526	10.77	9.02	Constitutive
1108	0.3546931407942238	6.49	9.99	Constitutive
45149	0.3805842875811203	10.57	5.53	Constitutive
939	0.3588924387646432	8.46	9.3	Constitutive
12440	0.44614147909967844	0.65	12.76	Constitutive
89	0.6067415730337079	9.35	10.05	Constitutive
989	0.3346814964610718	6.12	10.77	Constitutive
730	0.5342465753424658	9.6	9.56	Constitutive
3561	0.37489469250210616	9.65	10.82	Constitutive
820	0.47560975609756095	9.8	8.97	Constitutive
2099	0.4940447832301096	2.23	8.55	Constitutive
9591	0.42185382129079346	5.94	9.83	Constitutive
8420	0.4194774346793349	7.64	11.58	Constitutive
18817	0.38178243078067703	1.6	5.38	Constitutive
3944	0.4614604462474645	10.19	10.62	Constitutive
902	0.3580931263858093	10.06	8.69	Constitutive
964	0.6607883817427386	6.68	6.12	Constitutive
125	0.72	9.1	9.22	Constitutive
416	0.7956730769230769	9.14	10.42	Constitutive
1777	0.3972988182329769	10.57	8.19	Constitutive
2380	0.5352941176470588	8.68	6.93	Constitutive
1363	0.5473220836390316	8.15	11.08	Constitutive
2378	0.4247266610597141	9.66	6.79	Constitutive
1253	0.34716679968076614	4.37	7.22	Constitutive
108	0.24074074074074073	8.65	9.26	Constitutive
18738	0.40025616394492475	10.9	12.86	Constitutive
493	0.49290060851926976	7.81	6.39	Constitutive
17963	0.41106719367588934	7.63	10.46	Constitutive
494	0.6518218623481782	8.23	7.74	Constitutive
3008	0.488031914893617	6.93	9.51	Constitutive
1015	0.5566502463054187	10.13	6.79	Constitutive
810	0.3530864197530864	11.0	5.77	Constitutive
1466	0.4542974079126876	8.55	8.73	Constitutive
455	0.6263736263736264	6.39	10.44	Constitutive
630	0.42698412698412697	6.84	9.74	Constitutive
278	0.6007194244604317	7.29	9.15	Constitutive
6275	0.4207171314741036	10.65	9.5	Constitutive
10523	0.4340967404732491	10.86	6.79	Constitutive
688	0.5552325581395349	9.22	11.37	Constitutive
3120	0.3346153846153846	10.28	4.99	Constitutive
1843	0.35756918068366794	11.0	10.36	Constitutive
1366	0.513177159590044	9.09	9.08	Constitutive
823	0.34143377885783716	9.46	8.09	Constitutive
3172	0.4233921815889029	11.08	8.52	Constitutive
278	0.5071942446043165	4.74	4.8	Constitutive
12101	0.3803817866292042	6.04	11.03	Constitutive
256	0.6015625	10.27	11.26	Constitutive
188	0.5106382978723404	8.31	10.67	Constitutive
3356	0.3662097735399285	7.66	9.87	Constitutive
1604	0.49438902743142144	9.25	10.92	Constitutive
2310	0.5021645021645021	3.01	8.09	Constitutive
403	0.3945409429280397	5.54	3.4	Constitutive
1105	0.4796380090497738	7.83	4.48	Constitutive
8662	0.4186100207804202	9.45	8.52	Constitutive
230	0.5652173913043478	7.0	13.16	Constitutive
16697	0.36533509013595256	9.73	11.26	Constitutive
10988	0.3849654168183473	10.1	12.51	Constitutive
80	0.75	8.41	6.69	Constitutive
2748	0.39737991266375544	8.77	8.47	Constitutive
158	0.759493670886076	10.07	8.09	Constitutive
2556	0.4162754303599374	10.75	8.75	Constitutive
654	0.3730886850152905	7.82	9.11	Constitutive
1618	0.4245982694684796	7.8	5.43	Constitutive
1233	0.3008921330089213	6.19	2.38	Constitutive
597	0.5494137353433836	8.17	8.09	Constitutive
1884	0.5058386411889597	8.7	9.91	Constitutive
1987	0.38852541519879213	10.45	9.78	Constitutive
5611	0.39850294065229014	5.29	7.31	Constitutive
51318	0.3784636969484391	5.12	10.2	Constitutive
4246	0.40461610927932173	8.7	9.56	Constitutive
618	0.4935275080906149	3.3	7.85	Constitutive
67251	0.4753832656763468	7.93	11.17	Constitutive
3681	0.4085846237435479	8.01	8.89	Constitutive
1656	0.4692028985507246	6.86	8.88	Constitutive
7667	0.3988522238163558	9.06	8.49	Constitutive
2886	0.4022869022869023	10.03	6.83	Constitutive
202	0.4504950495049505	6.51	10.2	Constitutive
568	0.4595070422535211	8.3	7.37	Constitutive
2046	0.4046920821114369	10.77	10.68	Constitutive
1870	0.30427807486631014	10.16	6.48	Constitutive
2035	0.40245700245700244	6.96	6.67	Constitutive
8081	0.40688033659200595	4.36	11.54	Constitutive
22350	0.4607158836689038	9.31	7.19	Constitutive
5399	0.5223189479533247	9.26	9.86	Constitutive
698	0.3524355300859599	6.42	5.73	Constitutive
171	0.52046783625731	8.68	5.72	Constitutive
3350	0.524179104477612	9.6	9.93	Constitutive
11321	0.4038512498895857	9.26	11.64	Constitutive
50338	0.38076602169335294	8.68	11.16	Constitutive
91	0.6263736263736264	9.6	5.56	Constitutive
1236	0.5566343042071198	10.9	6.27	Constitutive
1860	0.46774193548387094	7.93	9.13	Constitutive
1608	0.34577114427860695	9.11	10.54	Constitutive
