domain	pval	odds_ratio	log2_odds	count_in_set	count_in_bg	set	fdr
K_chnl_volt-dep_bsu_KCNAB1	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
K_chnl_volt-dep_bsu_KCNAB2	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
KASH	0.030179798952418856	43.53938491870723	5.444249121591278	1	4	Lost_psE	0.06549016372674892
KCC1	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
KCL_cotranspt	0.030179798952418856	43.53938491870723	5.444249121591278	1	4	Lost_psE	0.06549016372674892
Kelch_1	0.3640473868194774	2.250080947105575	1.1699769036143721	1	59	Lost_psE	0.3936791508629232
Kelch-typ_b-propeller	0.4332974833543791	1.7863889406404818	0.83704622471653	1	74	Lost_psE	0.4586612384775623
KH_dom_type_1	0.22353333912803466	4.083247035983132	2.02971685309002	1	33	Lost_psE	0.26032236810796167
KH_dom_type_1_sf	0.3079802172166759	2.778126374930996	1.4741122279511865	1	48	Lost_psE	0.34214184540623893
Kinase-like_dom_sf	0.06771137155762569	2.039501877912773	1.0282168355218053	8	532	Lost_psE	0.1102002572100358
KLHL35_BTB_POZ_dom	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
KMT2C_ePHD1	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
KMT2C_ePHD2	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
KMT2C_PHD2	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
KMT2C_PHD4	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
KMT2C_PHD6	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
KRAB	0.38012270127594705	0.31662305399438345	-1.6591617899098074	1	406	Lost_psE	0.40834963453901246
KRAB_dom_sf	0.3798631845402264	0.3174230693433405	-1.6555211122158857	1	405	Lost_psE	0.40834963453901246
Kri1	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
Kri1-like_C	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
Kringle	0.11539599149310956	8.716418609409217	3.1237354841106155	1	16	Lost_psE	0.15553372766462592
Kringle_CS	0.11539599149310956	8.716418609409217	3.1237354841106155	1	16	Lost_psE	0.15553372766462592
Kringle_sf	0.11539599149310956	8.716418609409217	3.1237354841106155	1	16	Lost_psE	0.15553372766462592
Kringle-like	0.19316903875246866	4.840251390284961	2.2750819793384967	1	28	Lost_psE	0.22989587610211534
Krueppel_C2H2_ZnF	0.9999999999999999	0.5528123666344671	-0.8551382051332271	1	235	Lost_psE	1
KsgA/Erm	0.022720768602030286	65.2569532164068	6.028059725863084	1	3	Lost_psE	0.05710895891861666
L24e/L24_sf	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
Leu-rich_rpt	0.14225412905760998	2.0352612088674857	1.0252139642970641	4	263	Lost_psE	0.18158321179706685
Leu-rich_rpt_4	0.16803062046969203	5.683140593230728	2.5066884061595793	1	24	Lost_psE	0.20756723705079605
Leu-rich_rpt_Cys-con_subtyp	0.00908610983393	15.479384363823005	3.9522761895659855	2	19	Lost_psE	0.04195076242474064
Leu-rich_rpt_typical-subtyp	0.9999999999999997	0.7206239833222058	-0.4726814275186809	1	181	Lost_psE	1
LisH	0.1993348215340916	4.66736819662383	2.2226092822775017	1	29	Lost_psE	0.2359399433067157
LRR_dom_sf	0.32427258457539393	1.6064854946097529	0.6839079543860119	4	331	Lost_psE	0.3577990721331889
LRR_domain-containing	0.2412041228922106	3.7328910879764954	1.9002934167233905	1	36	Lost_psE	0.27596464675365395
LRR_R13L4/SHOC2-like	0.12215206463749897	8.171587846583922	3.0306164401596702	1	17	Lost_psE	0.1622877430183915
LRR_RI_cap	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
M1_APN-typ	0.05945455176635146	18.68821915512623	4.22405719267683	1	8	Lost_psE	0.10053224207764884
M3K14_STKc	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MAP_kinase_kinase_kinase	0.030179798952418856	43.53938491870723	5.444249121591278	1	4	Lost_psE	0.06549016372674892
MAPKKK14	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MATH/TRAF_dom	0.0036317064935265995	26.29481274015402	4.716706317516461	2	12	Lost_psE	0.03574085217835012
MCAD	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
Med13_C	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
Mediator_complx_sub13	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
Mediator_Med13_N	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
Metal_Hydrolase	8.860281599981631e-4	18.062959252876418	4.174962363659123	3	25	Lost_psE	0.03574085217835012
Metal-dep_hydrolase_composite	0.07376099475217311	14.531829002692799	3.8611443895341195	1	10	Lost_psE	0.11542886438380938
Methyltranfer_dom	0.05945455176635146	18.68821915512623	4.22405719267683	1	8	Lost_psE	0.10053224207764884
METTL25	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
MFS_trans_sf	1.0000000000000002	0.9351128278286802	-0.09678764825234762	1	140	Lost_psE	1
MID_MedPIWI	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
MIR_dom_sf	0.07376099475217311	14.531829002692799	3.8611443895341195	1	10	Lost_psE	0.11542886438380938
MIR_motif	0.07376099475217311	14.531829002692799	3.8611443895341195	1	10	Lost_psE	0.11542886438380938
Misato_II_tubulin-like	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MnmG	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MnmG_C	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MnmG_C_subdom	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MnmG_C_subdom_sf	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MnmG_N	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MnmG-rel	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MnmG-rel_CS	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
Mon2/Sec7/BIG1-like_HUS	0.030179798952418856	43.53938491870723	5.444249121591278	1	4	Lost_psE	0.06549016372674892
MPN	0.12215206463749897	8.171587846583922	3.0306164401596702	1	17	Lost_psE	0.1622877430183915
MSP_HGFL	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
MTMR12-like_C	0.022720768602030286	65.2569532164068	6.028059725863084	1	3	Lost_psE	0.05710895891861666
Myotonic_dystrophy_kinase_coil	0.030179798952418856	43.53938491870723	5.444249121591278	1	4	Lost_psE	0.06549016372674892
Myotubularin	0.10172849242332532	10.057696341364148	3.3302279967035053	1	14	Lost_psE	0.14396793166866256
Myotubularin-like_Pase_dom	0.10172849242332532	10.057696341364148	3.3302279967035053	1	14	Lost_psE	0.14396793166866256
N/Namide_PRibTrfase	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
NA-bd_OB-fold	0.15321994370862468	2.9473469108298636	1.5594168796266228	2	91	Lost_psE	0.192560199525704
NAD(P)-bd_dom_sf	0.3372353820515381	1.6868398498292665	0.7543230092954735	2	157	Lost_psE	0.36773908495067215
NADP_OxRdtase_dom	0.12215206463749897	8.171587846583922	3.0306164401596702	1	17	Lost_psE	0.1622877430183915
NADP_OxRdtase_dom_sf	0.12215206463749897	8.171587846583922	3.0306164401596702	1	17	Lost_psE	0.1622877430183915
NagB/RpiA_transferase-like	0.10172849242332532	10.057696341364148	3.3302279967035053	1	14	Lost_psE	0.14396793166866256
NDK-like_dom	0.07376099475217311	14.531829002692799	3.8611443895341195	1	10	Lost_psE	0.11542886438380938
NDK-like_dom_sf	0.08083293286300287	13.073093252868745	3.7085286356058007	1	11	Lost_psE	0.12352638331881424
NFkB/Dor	0.037582267935221535	32.6799025060318	5.0303317743845986	1	5	Lost_psE	0.07645642633071631
Nicotinamide_PRibTrfase	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
Nicotinate_pribotase-like_C	0.022720768602030286	65.2569532164068	6.028059725863084	1	3	Lost_psE	0.05710895891861666
NLRP_innate_immun_reg	0.1085882648545324	9.340147275083957	3.2234452984743514	1	15	Lost_psE	0.1491370473002122
NPHP1	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
NPHP1_SH3	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
NPIP	0.1486675658859163	6.536355322772097	2.708486411951717	1	21	Lost_psE	0.18756314998397577
NPIP_N	0.1486675658859163	6.536355322772097	2.708486411951717	1	21	Lost_psE	0.18756314998397577
NT_sf	0.17438724044812579	5.446922053378614	2.445441222050995	1	25	Lost_psE	0.21219830566678483
Ntn_hydrolases_N	0.23535870880442591	3.842766764289329	1.94214541506466	1	35	Lost_psE	0.2726308174940948
Nucleoside_diP_kinase	0.06663500451719968	16.34442378257498	4.030726611137534	1	9	Lost_psE	0.10872027052806264
Nucleoside_diP_kinase_AS	0.04492860165134166	26.128495720148138	4.707552162539805	1	6	Lost_psE	0.08627881910036407
Nucleotide-bd_a/b_plait_sf	0.13949612665413158	2.051337080854469	1.0365645785654558	4	261	Lost_psE	0.1801824969282533
Nucleotide-diphossugar_trans	0.15056701254095975	2.9809836651701622	1.5757884698468383	2	90	Lost_psE	0.18959211830592804
O-Glucosyltr/Glycosyltrsf_90	0.022720768602030286	65.2569532164068	6.028059725863084	1	3	Lost_psE	0.05710895891861666
O-linked_mannose_GnT	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
Oxidoreductase-like_N	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
Oxoglu/Fe-dep_dioxygenase_dom	0.1551711539835525	6.224823306649579	2.6380328864597087	1	22	Lost_psE	0.19388948415219323
OxRdtase_FAD/NAD-bd	0.08785122616931887	11.886893797850895	3.5712998639745277	1	12	Lost_psE	0.12997988235506042
P_Acid_Pase_2/haloperoxi_sf	0.1288568736486045	7.690883198819067	2.9431492826333483	1	18	Lost_psE	0.1691246466637934
P_Acid_Pase_2/haloperoxidase	0.1288568736486045	7.690883198819067	2.9431492826333483	1	18	Lost_psE	0.1691246466637934
P_typ_ATPase	0.2412041228922106	3.7328910879764954	1.9002934167233905	1	36	Lost_psE	0.27596464675365395
P_typ_ATPase_HD_dom	0.2412041228922106	3.7328910879764954	1.9002934167233905	1	36	Lost_psE	0.27596464675365395
P-loop_NTPase	0.5537438293120343	1.1936319272921294	0.2553580304594694	8	887	Lost_psE	0.5758581994922273
P-typ_ATPase_IB	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
P4HA-like	0.030179798952418856	43.53938491870723	5.444249121591278	1	4	Lost_psE	0.06549016372674892
p53-like_TF_DNA-bd_sf	0.004589839961908204	9.678800082897396	3.2748282022772104	3	44	Lost_psE	0.03574085217835012
PA_dom_sf	0.1355108049716418	7.264109313093302	2.860785913018558	1	19	Lost_psE	0.17573213951501757
PA_domain	0.1355108049716418	7.264109313093302	2.860785913018558	1	19	Lost_psE	0.17573213951501757
PA14_dom	0.022720768602030286	65.2569532164068	6.028059725863084	1	3	Lost_psE	0.05710895891861666
PA14/GLEYA	0.030179798952418856	43.53938491870723	5.444249121591278	1	4	Lost_psE	0.06549016372674892
PA28_C	0.022720768602030286	65.2569532164068	6.028059725863084	1	3	Lost_psE	0.05710895891861666
PA28_C_sf	0.022720768602030286	65.2569532164068	6.028059725863084	1	3	Lost_psE	0.05710895891861666
PA28_N_sf	0.022720768602030286	65.2569532164068	6.028059725863084	1	3	Lost_psE	0.05710895891861666
Pan_app	0.05945455176635146	18.68821915512623	4.22405719267683	1	8	Lost_psE	0.10053224207764884
Papain-like_cys_pep_sf	0.11219860533589615	2.6325377946528157	1.3964542437929783	3	153	Lost_psE	0.15312639847729223
PCI_dom	0.16803062046969203	5.683140593230728	2.5066884061595793	1	24	Lost_psE	0.20756723705079605
PDZ	1.0000000000000002	0.8433934333404222	-0.2457223060472771	1	155	Lost_psE	1
PDZ_sf	0.34001527644892254	1.675941569521759	0.7449718514056053	2	158	Lost_psE	0.3701504096459006
PDZD7_HN-like	0.007631303306898106	Inf	Inf	1	1	Lost_psE	0.03574085217835012
PE/DAG-bd	0.014043190137866242	6.294510584628598	2.654094208829398	3	66	Lost_psE	0.04625369471172697
PEP_carboxykin_GTP_CS	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
PEP_carboxykinase_C	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
PEP_carboxykinase_GTP	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
PEP_carboxykinase_GTP_C	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
PEP_carboxykinase_GTP_N	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
PEP_carboxykinase_N	0.015204747570368006	130.35475594955648	7.026299409853186	1	2	Lost_psE	0.04625369471172697
Pept_asp_AS	0.07376099475217311	14.531829002692799	3.8611443895341195	1	10	Lost_psE	0.11542886438380938
Pept_cys_AS	0.011047767596091971	13.85365526942909	3.79219477465079	2	21	Lost_psE	0.04625369471172697
Pept_his_AS	0.08083293286300287	13.073093252868745	3.7085286356058007	1	11	Lost_psE	0.12352638331881424
Peptidase_C1A	0.09481627894149505	10.897382254574575	3.4459097104481358	1	13	Lost_psE	0.13747304585949505
