Basic_Density	Proline_Density	Net_Charge_Density	Rare_Codon_Density	Hydrophobicity	Poly_Basic	Poly_Pro	Poly_Gly	DiPeptide_Slow	Group
0.15254237288135594	0.15254237288135594	0.11864406779661017	0.05084745762711865	-0.6305084745762712	0	0	0	1	UFM1_dependent
0.25	0.0625	0.15625	0.09375	-1.0625000000000002	0	0	0	1	UFM1_dependent
0.14705882352941177	0.17647058823529413	0.058823529411764705	0.058823529411764705	-0.5676470588235294	0	0	0	1	UFM1_dependent
0.08628318584070796	0.11504424778761062	0.01991150442477876	0.015486725663716814	0.0506637168141593	1	0	0	1	UFM1_dependent
0.06896551724137931	0.2413793103448276	0.06896551724137931	0.034482758620689655	-0.22758620689655185	0	0	0	0	UFM1_dependent
0.04	0.12	0.0	0.0	0.47600000000000003	0	0	0	0	UFM1_dependent
0.06896551724137931	0.10344827586206896	-0.06896551724137931	0.0	-0.5551724137931033	0	0	0	1	UFM1_dependent
0.125	0.14583333333333334	0.05555555555555555	0.05555555555555555	-0.6395833333333337	0	0	0	1	UFM1_dependent
0.0836734693877551	0.09387755102040816	0.030612244897959183	0.018367346938775512	-0.06816326530612257	0	1	0	1	UFM1_dependent
0.1	0.16666666666666666	0.1	0.03333333333333333	-0.6966666666666668	0	0	0	1	UFM1_dependent
0.11224489795918367	0.14431486880466474	0.04664723032069971	0.04518950437317784	-0.41209912536443066	1	1	1	1	UFM1_dependent
0.11386138613861387	0.1485148514851485	0.07425742574257425	0.034653465346534656	-0.35099009900990114	0	1	1	1	UFM1_dependent
0.05970149253731343	0.2537313432835821	0.04477611940298507	0.014925373134328358	-0.41343283582089563	0	1	0	1	UFM1_dependent
0.099601593625498	0.11354581673306773	0.049800796812749	0.0398406374501992	-0.12788844621513953	0	1	0	1	UFM1_dependent
0.183206106870229	0.09923664122137404	0.1450381679389313	0.0	-0.8946564885496188	0	1	0	1	UFM1_dependent
0.125	0.125	0.125	0.0	0.3958333333333334	0	0	0	1	UFM1_dependent
0.08571428571428572	0.11836734693877551	0.04081632653061224	0.02040816326530612	-0.0669387755102041	0	0	0	1	UFM1_dependent
0.08333333333333333	0.027777777777777776	0.018518518518518517	0.0	0.8101851851851849	0	0	0	1	UFM1_dependent
0.11990407673860912	0.05515587529976019	0.06474820143884892	0.02158273381294964	-0.10455635491606742	1	0	0	1	UFM1_dependent
0.12886597938144329	0.04639175257731959	0.06701030927835051	0.015463917525773196	-0.35360824742268065	0	0	0	1	UFM1_dependent
0.09375	0.125	0.0625	0.03125	-0.12812500000000002	0	0	0	1	UFM1_dependent
0.10344827586206896	0.1724137931034483	0.0	0.0	-0.917241379310345	0	0	0	1	UFM1_dependent
0.12149532710280374	0.018691588785046728	0.102803738317757	0.018691588785046728	0.4485981308411215	0	0	0	0	UFM1_dependent
0.14754098360655737	0.11475409836065574	0.06557377049180328	0.0	-0.2540983606557376	0	0	0	1	UFM1_dependent
0.14754098360655737	0.06557377049180328	0.09836065573770492	0.03278688524590164	-0.6590163934426231	0	0	0	1	UFM1_dependent
0.0776255707762557	0.0502283105022831	0.03744292237442922	0.006392694063926941	0.46273972602739866	1	0	0	1	UFM1_dependent
0.09482758620689655	0.09482758620689655	0.04310344827586207	0.017241379310344827	-0.2948275862068967	0	0	1	1	UFM1_dependent
0.1111111111111111	0.08333333333333333	0.0	0.013888888888888888	-0.17222222222222217	0	0	0	1	UFM1_dependent
0.15625	0.03125	0.125	0.0	-0.2593749999999999	0	0	0	0	UFM1_dependent
0.11290322580645161	0.06451612903225806	0.05913978494623656	0.0	0.042473118279569906	0	0	0	1	UFM1_dependent
0.16666666666666666	0.07407407407407407	0.12962962962962962	0.0	-0.312962962962963	0	0	0	1	UFM1_dependent
0.18181818181818182	0.09090909090909091	0.12121212121212122	0.0	-0.31818181818181807	0	0	0	0	UFM1_dependent
0.10344827586206896	0.04482758620689655	0.041379310344827586	0.006896551724137931	0.10827586206896553	0	0	0	1	UFM1_dependent
0.20588235294117646	0.058823529411764705	0.029411764705882353	0.029411764705882353	-2.0235294117647062	0	0	0	1	UFM1_dependent
0.18181818181818182	0.09090909090909091	0.12121212121212122	0.030303030303030304	-0.4424242424242424	0	0	0	0	UFM1_dependent
0.09285714285714286	0.10714285714285714	0.03571428571428571	0.014285714285714285	-0.5042857142857144	1	0	0	1	UFM1_dependent
0.10909090909090909	0.09090909090909091	0.07272727272727272	0.00909090909090909	-0.3563636363636364	0	0	0	1	UFM1_dependent
0.11080711354309165	0.06976744186046512	0.0560875512995896	0.006839945280437756	-0.11723666210670326	0	1	0	1	UFM1_dependent
0.07692307692307693	0.0	0.0	0.0	-1.1615384615384616	0	0	0	0	UFM1_dependent
