Length	GC	MaxEnt5	MaxEnt3	Group
1716	0.40967365967365965	8.68	9.48	Constitutive
114573	0.35460361516238553	8.4	11.35	Constitutive
997	0.5346038114343029	7.23	9.42	Constitutive
421	0.45368171021377673	8.68	8.09	Constitutive
6068	0.5235662491760052	7.4	10.75	Constitutive
137	0.5693430656934306	8.49	6.96	Constitutive
17056	0.39317542213883677	10.28	8.11	Constitutive
2251	0.4931141714793425	8.94	6.03	Constitutive
92	0.5978260869565217	8.31	9.92	Constitutive
1924	0.5135135135135135	9.46	6.43	Constitutive
8249	0.39192629409625407	8.99	9.74	Constitutive
308	0.5876623376623377	8.28	8.85	Constitutive
27742	0.4020618556701031	3.1	8.8	Constitutive
2371	0.3264445381695487	8.55	8.5	Constitutive
1003	0.4596211365902293	10.1	9.89	Constitutive
5045	0.4210109018830525	8.34	3.17	Constitutive
2091	0.4868483978957437	6.66	8.58	Constitutive
3958	0.35371399696816574	9.89	9.3	Constitutive
7946	0.42700729927007297	10.29	9.17	Constitutive
5147	0.4276277443170779	9.94	8.83	Constitutive
403	0.5880893300248139	8.69	9.74	Constitutive
96	0.6666666666666666	3.38	11.17	Constitutive
261	0.26436781609195403	9.81	7.95	Constitutive
1298	0.5577812018489985	5.19	8.95	Constitutive
6035	0.5429991714995858	6.56	10.07	Constitutive
131	0.648854961832061	8.68	6.71	Constitutive
266	0.7781954887218046	5.03	9.48	Constitutive
2972	0.4680349932705249	8.84	11.52	Constitutive
3027	0.40237859266600595	10.67	9.15	Constitutive
5858	0.3675315807442813	8.95	9.61	Constitutive
96	0.53125	6.03	5.78	Constitutive
1723	0.3697040046430644	11.01	5.45	Constitutive
9875	0.4949873417721519	10.28	8.23	Constitutive
343	0.3236151603498542	7.35	6.94	Constitutive
1772	0.4164785553047404	8.99	9.61	Constitutive
32834	0.3651093378814643	9.63	6.44	Constitutive
432	0.6018518518518519	1.02	9.04	Constitutive
3446	0.4007544979686593	4.27	11.49	Constitutive
163	0.5521472392638037	6.43	11.1	Constitutive
684	0.4093567251461988	9.06	7.71	Constitutive
9926	0.3588555309288737	4.07	8.78	Constitutive
83	0.46987951807228917	10.1	10.34	Constitutive
87	0.27586206896551724	8.55	5.4	Constitutive
1084	0.48247232472324725	8.98	10.55	Constitutive
942	0.6008492569002123	6.3	10.3	Constitutive
26492	0.4144647440736826	8.4	7.41	Constitutive
9455	0.4407191961924907	10.86	10.4	Constitutive
2965	0.5052276559865093	5.26	10.17	Constitutive
1943	0.6016469377251673	8.23	10.36	Constitutive
2394	0.4594820384294068	9.45	9.8	Constitutive
2468	0.34157212317666125	9.27	4.74	Constitutive
7329	0.3667621776504298	5.94	1.6	Constitutive
19559	0.40722940845646505	8.68	9.56	Constitutive
2094	0.45463228271251194	10.19	6.6	Constitutive
5399	0.41266901278014445	9.66	8.06	Constitutive
601	0.389351081530782	11.08	11.06	Constitutive
809	0.4907292954264524	10.65	7.46	Constitutive
4029	0.40109208240258126	8.35	8.36	Constitutive
610	0.5950819672131148	9.48	9.62	Constitutive
1055	0.3848341232227488	4.58	9.87	Constitutive
629	0.6724960254372019	4.73	6.0	Constitutive
119	0.6050420168067226	5.26	6.88	Constitutive
1382	0.4312590448625181	6.49	1.35	Constitutive
1451	0.4266023432115782	7.09	6.86	Constitutive
6200	0.3532258064516129	9.22	6.36	Constitutive
5551	0.5752116735723293	9.14	12.53	Constitutive
2057	0.3067574137092854	6.3	4.05	Constitutive
660	0.5303030303030303	10.07	10.85	Constitutive
2205	0.41768707482993195	9.43	6.66	Constitutive
416	0.28365384615384615	4.86	4.18	Constitutive
5130	0.557504873294347	10.28	10.91	Constitutive
8667	0.3934464059074651	7.79	12.01	Constitutive
2282	0.4171779141104294	10.28	11.58	Constitutive
15184	0.458377239199157	9.35	11.49	Constitutive
1845	0.44661246612466127	9.68	6.45	Constitutive
6108	0.3889980353634578	8.28	8.17	Constitutive
131	0.3893129770992366	5.55	9.82	Constitutive
2702	0.4078460399703923	8.14	9.52	Constitutive
1421	0.4180154820548909	8.46	9.75	Constitutive
1618	0.3831891223733004	10.28	9.58	Constitutive
1601	0.4278575890068707	8.28	3.37	Constitutive
1944	0.5452674897119342	9.99	7.18	Constitutive
3184	0.37751256281407036	6.36	5.6	Constitutive
527	0.571157495256167	7.81	9.82	Constitutive
421	0.43705463182897863	7.2	7.78	Constitutive
1893	0.5541468568409932	10.07	5.68	Constitutive
21775	0.3850746268656716	10.77	12.41	Constitutive
8536	0.4571227741330834	10.15	7.7	Constitutive
106	0.7452830188679245	9.33	8.55	Constitutive
5834	0.4628042509427494	6.66	8.0	Constitutive
203	0.5960591133004927	6.6	6.53	Constitutive
1729	0.4719491035280509	6.14	9.16	Constitutive
1662	0.43501805054151627	6.64	8.59	Constitutive
2801	0.37986433416636917	9.43	10.15	Constitutive
1673	0.4100418410041841	8.08	9.64	Constitutive
173	0.5722543352601156	5.87	9.11	Constitutive
4232	0.45888468809073724	11.37	10.4	Constitutive
383	0.7493472584856397	4.3	6.43	Constitutive
749	0.6074766355140186	5.87	9.98	Constitutive
6984	0.43986254295532645	10.47	10.54	Constitutive
7397	0.39191564147627417	8.59	7.56	Constitutive
532	0.3533834586466165	10.65	9.14	Constitutive
3220	0.34596273291925467	9.65	6.25	Constitutive
3532	0.5150056625141562	6.71	11.36	Constitutive
1394	0.35581061692969873	9.04	8.63	Constitutive
17364	0.44263994471319973	6.69	10.44	Constitutive
68212	0.4186506773001818	10.17	8.08	Constitutive
2454	0.34270578647106764	11.0	11.46	Constitutive
9874	0.3726959692120721	8.88	12.78	Constitutive
1110	0.3108108108108108	7.65	11.38	Constitutive
1004	0.45119521912350596	6.99	7.28	Constitutive
233	0.6266094420600858	7.7	10.2	Constitutive
12766	0.5782547391508694	8.88	12.94	Constitutive
105	0.37142857142857144	7.25	1.54	Constitutive
1143	0.399825021872266	9.06	8.15	Constitutive
171	0.6081871345029239	5.01	6.0	Constitutive
1079	0.44300278035217794	7.33	7.8	Constitutive
20220	0.43788328387734915	8.99	12.53	Constitutive
270	0.6185185185185185	6.14	10.49	Constitutive
1704	0.43896713615023475	5.73	11.5	Constitutive
1770	0.496045197740113	11.78	10.03	Constitutive
615	0.4878048780487805	8.4	10.83	Constitutive
933	0.3311897106109325	7.26	9.23	Constitutive
151	0.4105960264900662	9.88	9.57	Constitutive
42743	0.4667664880799195	10.67	11.26	Constitutive
1519	0.3936800526662278	7.43	9.49	Constitutive
1630	0.5791411042944785	9.01	9.19	Constitutive
894	0.3926174496644295	7.46	7.84	Constitutive
3348	0.4572879330943847	8.55	4.63	Constitutive
1931	0.31796996374935266	4.24	9.81	Constitutive
705	0.46099290780141844	10.07	5.05	Constitutive
3428	0.41831971995332556	9.46	6.95	Constitutive
3456	0.38078703703703703	4.36	8.81	Constitutive
1637	0.6664630421502749	9.6	10.59	Constitutive
7114	0.38051728985099803	10.86	8.38	Constitutive
126	0.2619047619047619	6.41	4.66	Constitutive
2073	0.41582247949831164	4.44	7.81	Constitutive
3695	0.3009472259810555	7.64	9.54	Constitutive
8173	0.4053591092622048	9.46	10.87	Constitutive
236	0.5466101694915254	10.86	6.52	Constitutive
1323	0.490551776266062	9.22	4.14	Constitutive
89	0.6629213483146067	8.7	9.32	Constitutive
1507	0.33775713337757135	8.14	8.32	Constitutive
4770	0.4593291404612159	10.13	7.11	Constitutive
51262	0.39331278529905195	7.53	12.44	Constitutive
21570	0.3678720445062587	8.59	9.55	Constitutive
2508	0.3444976076555024	9.63	8.99	Constitutive
1936	0.41838842975206614	9.46	7.11	Constitutive
1971	0.5570776255707762	10.49	11.96	Constitutive
2674	0.36462228870605834	4.94	6.42	Constitutive
757	0.5336856010568032	2.83	5.63	Constitutive
1801	0.5641310383120489	9.8	10.06	Constitutive
4988	0.5032076984763433	10.47	6.53	Constitutive
4364	0.5123739688359303	9.31	10.31	Constitutive
4506	0.520861074123391	10.07	11.14	Constitutive
554	0.3971119133574007	8.99	11.19	Constitutive
262	0.648854961832061	5.56	11.51	Constitutive
1304	0.5345092024539877	7.23	5.63	Constitutive
1019	0.5299313052011776	10.36	9.59	Constitutive
2226	0.5570530098831986	8.3	7.49	Constitutive
28075	0.3871772039180766	8.85	8.96	Constitutive
6481	0.461348557321401	9.43	9.08	Constitutive
64544	0.4046696826970749	1.85	10.93	Constitutive
18528	0.3993415371329879	10.07	11.04	Constitutive
242	0.6859504132231405	6.99	7.99	Constitutive
551	0.4301270417422868	7.8	11.72	Constitutive
975	0.5230769230769231	5.61	7.87	Constitutive
1162	0.5301204819277109	9.6	9.55	Constitutive
3891	0.5314829092778206	10.47	7.02	Constitutive
8350	0.5925748502994012	10.1	11.85	Constitutive
2844	0.38924050632911394	7.1	8.58	Constitutive
295	0.576271186440678	8.07	10.19	Constitutive
139	0.6474820143884892	5.96	8.61	Constitutive
36470	0.4338634494104744	5.59	11.3	Constitutive
1474	0.3093622795115332	8.59	9.6	Constitutive
13094	0.38643653581793186	7.96	6.49	Constitutive
1333	0.5536384096024006	9.79	8.8	Constitutive
1140	0.4710526315789474	10.52	13.28	Constitutive
1919	0.5013027618551329	10.67	11.85	Constitutive
389	0.596401028277635	8.73	10.36	Constitutive
490	0.2612244897959184	10.22	10.97	Constitutive
1418	0.42595204513399154	9.09	9.55	Constitutive
928	0.5678879310344828	-0.18	-0.83	Constitutive
648	0.2716049382716049	2.63	8.15	Constitutive
1840	0.5467391304347826	11.08	8.45	Constitutive
4635	0.42265372168284787	4.41	7.0	Constitutive
20521	0.4230787973295648	10.24	7.7	Constitutive
158	0.4240506329113924	10.47	11.08	Constitutive
2791	0.4743819419562881	9.85	6.87	Constitutive
524	0.3931297709923664	8.17	2.09	Constitutive
1680	0.3761904761904762	8.83	10.04	Constitutive
648	0.33796296296296297	9.35	10.11	Constitutive
773	0.3311772315653299	7.43	9.33	Constitutive
3575	0.4433566433566434	10.08	4.9	Constitutive
2955	0.4230118443316413	9.65	7.6	Constitutive
5458	0.3968486625137413	7.33	10.29	Constitutive
3693	0.4091524505821825	8.16	12.61	Constitutive
1229	0.43938161106590723	10.67	6.96	Constitutive
346	0.2774566473988439	7.96	4.58	Constitutive
5999	0.39606601100183364	7.64	5.76	Constitutive
3460	0.4060693641618497	10.03	10.08	Constitutive
48712	0.3704015437674495	9.14	5.68	Constitutive
175	0.6171428571428571	10.07	6.46	Constitutive
222	0.481981981981982	8.23	9.13	Constitutive
1305	0.3471264367816092	9.55	7.55	Constitutive
965	0.40310880829015544	6.39	7.47	Constitutive
2030	0.41576354679802957	6.43	-3.09	Constitutive
746	0.47989276139410186	5.99	10.41	Constitutive
4910	0.37556008146639513	7.69	7.39	Constitutive
1805	0.3828254847645429	10.07	6.89	Constitutive
227	0.42731277533039647	10.03	9.06	Constitutive
86	0.5465116279069767	7.46	7.95	Constitutive
1054	0.3918406072106262	8.85	4.43	Constitutive
3019	0.3795958926796953	9.88	9.95	Constitutive
1207	0.3396851698425849	10.36	5.17	Constitutive
865	0.5514450867052023	9.6	7.07	Constitutive
794	0.5465994962216625	11.11	10.48	Constitutive
1700	0.35058823529411764	9.72	9.77	Constitutive
1364	0.374633431085044	10.67	5.35	Constitutive
19849	0.3706987757569651	9.49	14.14	Constitutive
6989	0.43811704106453	8.62	9.44	Constitutive
119	0.6050420168067226	9.55	8.84	Constitutive
459	0.25272331154684097	10.28	5.03	Constitutive
1029	0.5413022351797862	9.11	11.36	Constitutive
2640	0.4625	3.45	5.9	Constitutive
88	0.6477272727272727	7.85	5.86	Constitutive
1675	0.3940298507462687	9.55	5.74	Constitutive
1059	0.5014164305949008	8.76	9.93	Constitutive
37067	0.44665065961637035	9.6	8.61	Constitutive
2192	0.4260948905109489	10.77	10.28	Constitutive
438	0.5114155251141552	7.79	11.79	Constitutive
15229	0.33344277365552566	7.22	11.14	Constitutive
4217	0.4384633625800332	2.77	6.26	Constitutive
2112	0.3300189393939394	9.16	7.77	Constitutive
126	0.3492063492063492	5.73	9.08	Constitutive
1049	0.6062917063870352	9.16	4.09	Constitutive
5354	0.3615988046320508	8.99	14.07	Constitutive
267	0.5880149812734082	8.29	8.02	Constitutive
4012	0.5396311066799602	10.65	8.83	Constitutive
6618	0.5225143547899668	8.41	10.66	Constitutive
4133	0.3130897653036535	9.22	7.34	Constitutive
442	0.4796380090497738	9.6	9.72	Constitutive
10117	0.3361668478798063	10.77	8.18	Constitutive
10853	0.4115912650879941	11.0	6.36	Constitutive
256	0.5	10.47	9.22	Constitutive
14330	0.3641311933007676	3.45	10.74	Constitutive
720	0.6236111111111111	6.03	10.88	Constitutive
4474	0.4537326776933393	7.23	9.66	Constitutive
277	0.779783393501805	9.6	10.66	Constitutive
111	0.38738738738738737	8.38	9.78	Constitutive
4593	0.3548878728499891	9.79	9.02	Constitutive
87	0.5862068965517241	4.15	6.43	Constitutive
371	0.5390835579514824	11.11	2.15	Constitutive
552	0.40942028985507245	9.22	5.69	Constitutive
3484	0.3714121699196326	6.82	12.68	Constitutive
5811	0.39580106694200656	7.81	9.44	Constitutive
4838	0.42455560148821825	9.14	11.53	Constitutive
3704	0.3911987041036717	8.88	6.99	Constitutive
3602	0.386729594669628	9.46	9.56	Constitutive
2067	0.47363328495403967	9.79	7.01	Constitutive
2701	0.393557941503147	2.46	9.95	Constitutive
378	0.6190476190476191	9.66	8.14	Constitutive
294	0.5986394557823129	10.49	6.58	Constitutive
910	0.4065934065934066	9.79	7.02	Constitutive
5393	0.39254589282403113	9.6	10.39	Constitutive
2730	0.37435897435897436	10.51	7.89	Constitutive
2839	0.38323353293413176	7.3	11.11	Constitutive
40043	0.34855030841845014	10.51	6.88	Constitutive
560	0.3267857142857143	8.88	5.91	Constitutive
928	0.4525862068965517	7.39	11.61	Constitutive
6057	0.4153871553574377	5.3	9.52	Constitutive
150400	0.400625	8.07	12.27	Constitutive
2635	0.47476280834914614	10.86	9.55	Constitutive
128	0.609375	4.94	12.68	Constitutive
1695	0.49793510324483775	10.57	8.31	Constitutive
640	0.3046875	8.89	2.43	Constitutive
89	0.5168539325842697	9.82	9.24	Constitutive
6641	0.49480499924710136	7.92	8.46	Constitutive
2455	0.4924643584521385	10.77	13.89	Constitutive
1067	0.6710402999062793	8.91	11.43	Constitutive
135	0.6444444444444445	9.49	10.38	Constitutive
1204	0.4393687707641196	5.63	10.31	Constitutive
21655	0.37372431309166476	7.72	9.62	Constitutive
6772	0.5469580626107502	10.47	7.97	Constitutive
11518	0.38496266712971	8.76	8.71	Constitutive
1876	0.5005330490405118	10.67	9.81	Constitutive
1077	0.48746518105849584	8.24	8.94	Constitutive
642	0.42990654205607476	7.75	7.28	Constitutive
3926	0.3769740193581253	3.22	5.84	Constitutive
101	0.6039603960396039	4.95	5.66	Constitutive
1283	0.6492595479345284	8.34	7.31	Constitutive
83	0.30120481927710846	4.24	8.04	Constitutive
2710	0.5029520295202952	11.08	7.07	Constitutive
356	0.5955056179775281	4.72	5.28	Constitutive
434	0.6359447004608295	7.94	9.12	Constitutive
1574	0.3703939008894536	9.14	6.59	Constitutive
1708	0.5544496487119438	8.51	4.88	Constitutive
2552	0.39106583072100315	10.65	10.92	Constitutive
211	0.5687203791469194	7.8	7.35	Constitutive
3538	0.5525720746184285	9.1	6.76	Constitutive
12011	0.5346765464990425	6.57	12.42	Constitutive
2010	0.5313432835820896	5.88	-1.1	Constitutive
969	0.6233230134158927	5.96	6.12	Constitutive
46407	0.48520697308595684	9.6	10.11	Constitutive
196	0.6479591836734694	6.8	2.92	Constitutive
1872	0.33600427350427353	10.75	8.0	Constitutive
2951	0.40494747543205695	8.59	10.34	Constitutive
88	0.6136363636363636	2.57	6.6	Constitutive
1094	0.5374771480804388	9.49	5.47	Constitutive
470	0.4702127659574468	6.97	7.25	Constitutive
7969	0.35474965491278704	3.39	10.27	Constitutive
8450	0.40473372781065087	11.01	9.66	Constitutive
1248	0.3229166666666667	9.09	12.61	Constitutive
133	0.45864661654135336	6.46	10.35	Constitutive
32504	0.38844449913856754	9.82	6.02	Constitutive
9204	0.3859191655801825	10.57	11.48	Constitutive
14166	0.38112381759141606	10.47	8.32	Constitutive
2300	0.48695652173913045	7.92	5.49	Constitutive
45717	0.3792243585537109	7.43	11.68	Constitutive
2001	0.3798100949525237	9.11	6.86	Constitutive
849	0.49469964664310956	3.77	7.29	Constitutive
88	0.6818181818181818	9.16	8.2	Constitutive
565	0.30265486725663715	8.23	7.72	Constitutive
516	0.29069767441860467	7.08	7.79	Constitutive
5666	0.4142252029650547	6.13	11.95	Constitutive
87	0.3103448275862069	9.46	10.03	Constitutive
64409	0.3594994488347902	9.45	12.52	Constitutive
28211	0.4526957569742299	8.34	13.64	Constitutive
3762	0.47527910685805425	8.2	8.22	Constitutive
158	0.6835443037974683	8.76	10.93	Constitutive
105	0.6	10.77	10.6	Constitutive
932	0.3562231759656652	2.95	10.69	Constitutive
2088	0.3773946360153257	8.92	9.37	Constitutive
5793	0.4136026238563784	10.45	9.29	Constitutive
2021	0.38644235526966847	8.62	7.14	Constitutive
699	0.36337625178826893	6.43	12.24	Constitutive
17970	0.4461324429604897	9.72	7.15	Constitutive
93	0.3978494623655914	7.88	8.25	Constitutive
12268	0.49380502119334857	5.82	9.56	Constitutive
1139	0.4424934152765584	9.79	1.69	Constitutive
1303	0.4382194934765925	6.6	10.92	Constitutive
5976	0.5118808567603749	11.01	9.33	Constitutive
1591	0.3802639849151477	9.06	8.98	Constitutive
82	0.5609756097560976	10.47	12.4	Constitutive
5700	0.437719298245614	6.86	13.41	Constitutive
1021	0.3584720861900098	6.3	12.66	Constitutive
802	0.3915211970074813	1.69	10.32	Constitutive
1115	0.379372197309417	8.72	10.21	Constitutive
1210	0.5867768595041323	-18.14	3.24	Constitutive
81	0.4567901234567901	9.26	12.06	Constitutive
1123	0.38646482635796975	5.43	5.84	Constitutive
777	0.42213642213642216	8.98	6.16	Constitutive
243	0.6131687242798354	6.13	11.55	Constitutive
709	0.5133991537376587	4.44	9.32	Constitutive
86	0.3023255813953488	8.56	6.32	Constitutive
1216	0.48519736842105265	9.09	10.17	Constitutive
945	0.3343915343915344	5.94	10.92	Constitutive
631	0.6561014263074485	8.88	7.97	Constitutive
591	0.3993231810490694	7.64	11.0	Constitutive
194	0.5567010309278351	4.5	10.45	Constitutive
124	0.7903225806451613	10.9	7.72	Constitutive
86	0.5465116279069767	7.46	7.95	Constitutive
479	0.5177453027139874	7.4	7.92	Constitutive
14769	0.41898571331843726	10.65	7.24	Constitutive
1961	0.37939826619071904	3.11	9.45	Constitutive
7526	0.3851979803348392	7.87	8.5	Constitutive
167	0.6407185628742516	4.06	11.01	Constitutive
236	0.2923728813559322	10.47	5.98	Constitutive
3081	0.46575787082116193	11.11	6.99	Constitutive
8228	0.355736509479825	3.51	8.52	Constitutive
5298	0.36655341638354094	9.48	9.32	Constitutive
10648	0.418106686701728	9.48	10.66	Constitutive
1886	0.4411452810180276	6.91	1.81	Constitutive
2858	0.4926522043386984	8.24	11.62	Constitutive
49504	0.5415319974143503	8.4	10.47	Constitutive
679	0.3873343151693667	3.1	5.55	Constitutive
16587	0.392114306384518	2.37	4.79	Constitutive
4474	0.4150648189539562	10.13	9.76	Constitutive
993	0.47633434038267874	6.38	0.9	Constitutive
506	0.3201581027667984	10.08	8.35	Constitutive
2461	0.42340511986997154	9.45	7.07	Constitutive
1421	0.39268121041520054	9.6	6.55	Constitutive
13772	0.4483009003775777	10.19	10.36	Constitutive
1026	0.6423001949317739	3.47	11.39	Constitutive
2082	0.5206532180595581	8.38	10.8	Constitutive
84	0.6428571428571429	7.82	11.55	Constitutive
3019	0.5385889367340179	7.23	8.63	Constitutive
993	0.5075528700906344	9.35	9.03	Constitutive
5625	0.4318222222222222	9.22	10.85	Constitutive
975	0.5753846153846154	9.6	12.07	Constitutive
1833	0.4157119476268412	10.47	5.91	Constitutive
85	0.24705882352941178	9.55	7.88	Constitutive
550	0.3981818181818182	2.7	4.67	Constitutive
6324	0.3605313092979127	6.12	9.39	Constitutive
18157	0.4360301811973344	8.76	10.29	Constitutive
5807	0.4856208024797658	10.16	11.31	Constitutive
13273	0.3974233406162887	8.83	8.22	Constitutive
21587	0.4515680733774957	10.1	11.96	Constitutive
405	0.45185185185185184	7.97	9.32	Constitutive
4348	0.5862465501379944	-10.13	12.69	Constitutive
134280	0.39281352397974384	7.81	7.13	Constitutive
7189	0.3762693003199332	8.63	9.47	Constitutive
5777	0.43326986325082223	9.89	5.48	Constitutive
7196	0.3832684824902724	10.57	7.29	Constitutive
458	0.34279475982532753	8.59	9.22	Constitutive
3401	0.4342840341076154	9.65	8.07	Constitutive
2795	0.34239713774597497	8.46	8.03	Constitutive
5931	0.3783510369246333	7.46	11.51	Constitutive
19095	0.40502749410840533	9.65	8.45	Constitutive
368	0.5217391304347826	8.68	7.48	Constitutive
103	0.2815533980582524	10.22	10.47	Constitutive
923	0.4084507042253521	9.37	9.91	Constitutive
287	0.6794425087108014	6.29	5.44	Constitutive
2144	0.35261194029850745	7.46	7.86	Constitutive
1712	0.3744158878504673	9.49	3.96	Constitutive
334	0.437125748502994	8.68	7.16	Constitutive
1990	0.4949748743718593	7.42	9.18	Constitutive
1396	0.42406876790830944	8.14	4.13	Constitutive
13171	0.5104396021562524	8.04	11.22	Constitutive
140305	0.3656676526139482	8.73	10.28	Constitutive
2683	0.5378307864330972	6.46	7.98	Constitutive
67272	0.4476305149244857	8.63	10.01	Constitutive
3413	0.4564898915909757	7.44	5.59	Constitutive
445	0.44719101123595506	8.3	4.35	Constitutive
840	0.28095238095238095	11.08	7.62	Constitutive
977	0.5987717502558854	7.0	10.82	Constitutive
534	0.5318352059925093	10.1	9.67	Constitutive
23721	0.4110282028582269	7.21	12.19	Constitutive
2323	0.38527765820060267	5.77	11.47	Constitutive
3270	0.4452599388379205	10.51	3.76	Constitutive
38449	0.5431350620302219	11.08	13.58	Constitutive
1318	0.3148710166919575	6.77	10.73	Constitutive
382	0.28534031413612565	10.48	10.76	Constitutive
2391	0.437892095357591	10.36	7.93	Constitutive
120133	0.36271465792080443	10.28	10.82	Constitutive
87	0.6781609195402298	-0.45	7.37	Constitutive
12733	0.38074295138616193	5.89	11.15	Constitutive
7908	0.5287051087506323	10.24	12.09	Constitutive
12981	0.4211539942993606	6.82	6.16	Constitutive
1785	0.36694677871148457	9.79	6.73	Constitutive
118	0.2966101694915254	9.37	7.97	Constitutive
3146	0.3795295613477432	3.14	9.37	Constitutive
8083	0.44686378819745143	6.12	-0.06	Constitutive
25532	0.4345135516214946	9.49	7.73	Constitutive
786	0.5661577608142494	6.43	3.33	Constitutive
1775	0.4923943661971831	8.68	8.78	Constitutive
27023	0.42500832624060986	7.77	10.8	Constitutive
1348	0.49258160237388726	8.59	8.53	Constitutive
3027	0.38982490915097456	10.45	10.8	Constitutive
2730	0.37435897435897436	10.51	7.89	Constitutive
5147	0.4276277443170779	9.94	8.83	Constitutive
547	0.5082266910420475	9.85	6.0	Constitutive
3803	0.5374704180909808	10.24	7.5	Constitutive
136	0.625	11.45	8.09	Constitutive
34947	0.44321400978624775	10.45	11.09	Constitutive
2493	0.3862815884476534	5.3	10.97	Constitutive
1850	0.41783783783783784	5.76	5.48	Constitutive
4288	0.34305037313432835	8.35	8.02	Constitutive
1169	0.378956372968349	8.35	7.21	Constitutive
125	0.512	10.19	11.64	Constitutive
10748	0.5096762188314105	9.65	11.16	Constitutive
3292	0.35510328068043745	9.14	11.59	Constitutive
291	0.5360824742268041	5.85	11.26	Constitutive
2144	0.6044776119402985	7.75	8.7	Constitutive
14198	0.4157627834906325	10.9	11.51	Constitutive
1049	0.3746425166825548	8.17	7.31	Constitutive
114	0.5175438596491229	10.1	5.76	Constitutive
1120	0.42410714285714285	9.06	11.05	Constitutive
696	0.6149425287356322	8.3	11.1	Constitutive
2074	0.38042430086788814	6.14	5.03	Constitutive
1168	0.4195205479452055	7.44	10.14	Constitutive
135	0.45185185185185184	7.54	5.94	Constitutive
2181	0.4039431453461715	11.01	8.38	Constitutive
3132	0.36398467432950193	2.81	4.81	Constitutive
134181	0.41686975056080966	9.25	10.46	Constitutive
4158	0.3936988936988937	9.48	10.42	Constitutive
2562	0.3559718969555035	6.82	9.75	Constitutive
3412	0.37485345838218054	8.59	9.63	Constitutive
1641	0.4308348567946374	6.23	5.93	Constitutive
74	0.527027027027027	3.37	10.47	Constitutive
339	0.6076696165191741	2.84	3.3	Constitutive
1973	0.35884439939178914	9.21	6.51	Constitutive
6387	0.4330671676843589	6.02	6.93	Constitutive
204	0.6029411764705882	7.94	11.32	Constitutive
1742	0.3450057405281286	9.27	7.69	Constitutive
1756	0.34738041002277903	-4.71	8.22	Constitutive
629	0.670906200317965	8.76	12.74	Constitutive
5809	0.45240144603201926	10.06	8.51	Constitutive
386	0.6398963730569949	4.07	7.76	Constitutive
6693	0.4552517555655162	10.22	10.01	Constitutive
17111	0.4075740751563322	8.99	11.37	Constitutive
45853	0.4105511089786928	6.39	10.5	Constitutive
1135	0.4986784140969163	10.03	10.1	Constitutive
1924	0.49376299376299376	7.93	10.79	Constitutive
626	0.4169329073482428	8.63	11.4	Constitutive
742	0.568733153638814	10.65	3.88	Constitutive
2243	0.6058849754792688	11.11	9.34	Constitutive
62	0.45161290322580644	10.38	-7.06	Constitutive
1098	0.6621129326047359	4.05	4.81	Constitutive
24206	0.521978021978022	8.95	13.48	Constitutive
4245	0.3792697290930506	7.63	12.75	Constitutive
2066	0.57405614714424	7.13	9.9	Constitutive
633	0.4518167456556082	4.45	8.96	Constitutive
3089	0.3525412754936873	7.4	9.12	Constitutive
471	0.7770700636942676	11.45	10.31	Constitutive
5904	0.4087059620596206	10.28	9.55	Constitutive
25310	0.36179375740813907	10.86	9.48	Constitutive
5897	0.5260301848397491	8.73	6.57	Constitutive
589	0.3633276740237691	11.08	3.17	Constitutive
248	0.6693548387096774	8.95	10.26	Constitutive
191	0.6178010471204188	9.89	6.81	Constitutive
4063	0.41668717696283536	10.08	11.0	Constitutive
165	0.6181818181818182	4.28	4.75	Constitutive
370	0.42702702702702705	11.08	10.89	Constitutive
110	0.5636363636363636	7.43	10.14	Constitutive
819	0.326007326007326	8.46	12.58	Constitutive
587	0.5519591141396933	10.03	9.52	Constitutive
155	0.7483870967741936	6.92	6.24	Constitutive
682	0.3782991202346041	10.13	12.4	Constitutive
736	0.5788043478260869	7.75	12.01	Constitutive
559	0.3076923076923077	7.84	6.23	Constitutive
2704	0.39607988165680474	8.31	8.23	Constitutive
1828	0.41739606126914663	5.94	7.97	Constitutive
1833	0.3938897981451173	4.23	6.21	Constitutive
138	0.5	9.06	10.48	Constitutive
79	0.6708860759493671	9.1	7.94	Constitutive
1020	0.296078431372549	7.31	9.38	Constitutive
314	0.4394904458598726	10.15	-3.25	Constitutive
641	0.6287051482059283	7.97	3.91	Constitutive
1916	0.4848643006263048	5.05	7.36	Constitutive
180	0.2777777777777778	9.08	6.21	Constitutive
4511	0.3569053424961206	7.44	8.04	Constitutive
1935	0.5229974160206718	3.69	3.23	Constitutive
1883	0.3680297397769517	8.38	9.87	Constitutive
440	0.4090909090909091	10.16	7.76	Constitutive
544	0.53125	8.68	7.73	Constitutive
6740	0.40222551928783384	9.72	10.72	Constitutive
483	0.5217391304347826	9.99	6.77	Constitutive
200	0.75	7.81	-3.34	Constitutive
421	0.5486935866983373	0.95	7.75	Constitutive
95	0.6526315789473685	7.0	7.7	Constitutive
468	0.6068376068376068	8.7	5.07	Constitutive
11922	0.3950679416205335	8.39	8.27	Constitutive
13063	0.40633851335834037	7.08	6.78	Constitutive
88	0.6931818181818182	7.61	8.95	Constitutive
6853	0.3783744345542098	11.08	9.05	Constitutive
2174	0.4567617295308188	9.57	8.97	Constitutive
297	0.32996632996632996	9.72	1.22	Constitutive
