class,intron_length,GC_intron,PPT_density,T_block_length,SRSF3_count,SRSF3_density,PCBP2_count,PCBP2_density,CpG_count,CpG_density
0,531,0.7175141242937854,0.26666666666666666,3,3,5.649717514124293,8,15.065913370998116,65,122.4105461393597
0,4069,0.3165396903416073,0.3333333333333333,11,29,7.127058245269108,22,5.406733841238633,20,4.915212582944212
0,575,0.5078260869565218,0.06666666666666667,4,3,5.217391304347826,8,13.913043478260871,4,6.9565217391304355
0,478,0.50418410041841,0.4666666666666667,3,6,12.552301255230127,3,6.276150627615063,7,14.644351464435147
0,593,0.4856661045531197,0.5333333333333333,4,11,18.54974704890388,14,23.60876897133221,5,8.431703204047217
0,1875,0.4458666666666667,0.5333333333333333,11,11,5.866666666666666,24,12.8,54,28.8
0,1921,0.3508589276418532,0.26666666666666666,8,12,6.246746486205101,14,7.287870900572618,20,10.41124414367517
0,2766,0.33731019522776573,0.26666666666666666,9,21,7.592190889370933,15,5.422993492407809,19,6.869125090383225
0,537,0.5121042830540037,0.4,4,5,9.310986964618248,16,29.795158286778396,4,7.448789571694599
0,544,0.5772058823529411,0.26666666666666666,4,2,3.676470588235294,13,23.89705882352941,15,27.573529411764703
0,501,0.5289421157684631,0.4666666666666667,4,5,9.980039920159681,14,27.944111776447105,13,25.948103792415168
0,2663,0.3702591062711228,0.5333333333333333,6,14,5.257228689447992,17,6.383777694329704,30,11.265490048817124
0,4514,0.3721754541426673,0.4,7,33,7.310589277802392,36,7.9751883030571555,23,5.0952591936198495
0,6972,0.3815261044176707,0.26666666666666666,28,43,6.167527251864601,46,6.597819850831899,48,6.884681583476763
0,871,0.31802525832376577,0.3333333333333333,18,7,8.036739380022961,1,1.148105625717566,5,5.7405281285878305
0,305,0.5508196721311476,0.4,3,3,9.836065573770492,10,32.78688524590164,7,22.950819672131146
0,1949,0.5048742945100051,0.5333333333333333,14,14,7.183170856849666,26,13.340174448435095,36,18.471010774756284
0,828,0.5881642512077294,0.3333333333333333,4,7,8.454106280193237,20,24.154589371980677,19,22.946859903381643
0,1108,0.45938628158844763,0.26666666666666666,13,9,8.12274368231047,12,10.830324909747292,20,18.050541516245485
0,259,0.5405405405405406,0.4666666666666667,4,2,7.722007722007722,7,27.027027027027025,6,23.166023166023166
0,580,0.5103448275862069,0.26666666666666666,5,9,15.517241379310345,11,18.965517241379313,3,5.172413793103448
0,1306,0.5949464012251149,0.5333333333333333,5,6,4.594180704441041,46,35.22205206738131,33,25.267993874425727
0,495,0.6787878787878788,0.4,4,1,2.0202020202020203,10,20.2020202020202,31,62.62626262626263
0,438,0.5821917808219178,0.3333333333333333,3,3,6.8493150684931505,11,25.114155251141554,3,6.8493150684931505
0,393,0.49363867684478374,0.6,7,3,7.633587786259541,13,33.07888040712468,6,15.267175572519083
0,618,0.6504854368932039,0.6,5,2,3.236245954692557,16,25.889967637540455,34,55.016181229773466
0,469,0.6588486140724946,0.4666666666666667,4,1,2.1321961620469083,16,34.11513859275053,20,42.64392324093817
0,330,0.6636363636363637,0.4,2,3,9.09090909090909,12,36.36363636363636,21,63.63636363636363
0,1881,0.4704944178628389,0.4,15,12,6.379585326953748,26,13.822434875066454,15,7.974481658692185
0,774,0.6925064599483204,0.26666666666666666,3,4,5.167958656330749,16,20.671834625322997,61,78.81136950904393
0,2646,0.6436130007558579,0.5333333333333333,5,9,3.4013605442176873,92,34.76946334089191,104,39.304610733182166
0,470,0.597872340425532,0.5333333333333333,4,4,8.51063829787234,6,12.765957446808512,17,36.17021276595745
0,283,0.5547703180212014,0.26666666666666666,4,2,7.06713780918728,2,7.06713780918728,10,35.3356890459364
0,2060,0.32038834951456313,0.2,9,12,5.825242718446602,11,5.339805825242719,12,5.825242718446602
0,3251,0.3546601045832052,0.3333333333333333,6,20,6.151953245155337,15,4.6139649338665025,24,7.382343894186405
0,3040,0.5894736842105263,0.3333333333333333,5,17,5.592105263157895,65,21.38157894736842,109,35.85526315789474
0,446,0.5291479820627802,0.4666666666666667,6,1,2.242152466367713,9,20.179372197309416,11,24.663677130044842
0,2474,0.35772029102667746,0.3333333333333333,7,12,4.8504446240905414,21,8.488278092158447,16,6.467259498787389
0,374,0.5989304812834224,0.4,4,2,5.347593582887701,8,21.390374331550802,11,29.41176470588235
0,374,0.5989304812834224,0.4,4,2,5.347593582887701,8,21.390374331550802,11,29.41176470588235
0,648,0.4104938271604938,0.2,24,3,4.62962962962963,9,13.88888888888889,3,4.62962962962963
0,2201,0.35620172648796,0.26666666666666666,20,18,8.17810086324398,9,4.08905043162199,11,4.997728305315765
0,349,0.6332378223495702,0.4,3,1,2.865329512893983,6,17.191977077363898,18,51.57593123209169
0,1652,0.4261501210653753,0.5333333333333333,8,16,9.685230024213075,23,13.922518159806296,18,10.89588377723971
0,532,0.33270676691729323,0.3333333333333333,6,3,5.639097744360902,4,7.518796992481203,2,3.7593984962406015
0,388,0.5541237113402062,0.4,3,4,10.309278350515463,7,18.04123711340206,9,23.195876288659793
0,2324,0.3898450946643718,0.26666666666666666,8,12,5.163511187607574,27,11.617900172117041,23,9.896729776247849
0,3813,0.34565958562811433,0.4,7,13,3.409388932599003,19,4.9829530553370045,42,11.01494885916601
0,973,0.40493319630010277,0.5333333333333333,6,5,5.138746145940391,9,9.249743062692703,9,9.249743062692703
0,2045,0.40929095354523226,0.26666666666666666,6,11,5.378973105134475,15,7.334963325183375,17,8.312958435207824
0,2192,0.47764598540145986,0.5333333333333333,7,10,4.562043795620437,31,14.142335766423356,25,11.405109489051094
0,2636,0.4006069802731411,0.4666666666666667,8,16,6.069802731411229,22,8.34597875569044,17,6.4491654021244305
0,477,0.7693920335429769,0.4666666666666667,2,1,2.0964360587002098,20,41.928721174004195,58,121.59329140461216
0,444,0.5698198198198198,0.4,4,1,2.2522522522522523,6,13.513513513513514,15,33.78378378378378
0,2902,0.39490006891798757,0.3333333333333333,14,13,4.479669193659545,16,5.5134390075809785,34,11.716057891109578
0,981,0.6401630988786952,0.8,6,8,8.154943934760448,23,23.44546381243629,47,47.91029561671763
0,433,0.44110854503464203,0.7333333333333333,6,3,6.928406466512702,6,13.856812933025404,6,13.856812933025404
0,530,0.38301886792452833,0.4,9,2,3.773584905660377,1,1.8867924528301885,1,1.8867924528301885
0,1989,0.5520361990950227,0.26666666666666666,5,21,10.558069381598793,53,26.646556058320762,41,20.613373554550023
0,489,0.4887525562372188,0.3333333333333333,4,9,18.404907975460123,10,20.449897750511248,7,14.314928425357873
0,534,0.5037453183520599,0.4666666666666667,4,5,9.363295880149812,7,13.108614232209737,5,9.363295880149812
0,384,0.609375,0.4,3,2,5.208333333333333,13,33.854166666666664,3,7.8125
0,495,0.6707070707070707,0.4,2,7,14.141414141414142,8,16.161616161616163,27,54.54545454545455
0,1842,0.5770901194353963,0.4666666666666667,6,9,4.885993485342019,52,28.23018458197611,50,27.144408251900106
0,1216,0.5748355263157895,0.6666666666666666,5,7,5.756578947368421,33,27.138157894736842,28,23.026315789473685
0,592,0.6402027027027027,0.4,3,5,8.445945945945946,22,37.16216216216216,17,28.716216216216218
0,1154,0.5909878682842288,0.5333333333333333,4,9,7.798960138648181,22,19.06412478336222,39,33.795493934142115
0,2035,0.3375921375921376,0.26666666666666666,8,12,5.896805896805897,11,5.405405405405405,12,5.896805896805897
0,2035,0.3375921375921376,0.26666666666666666,8,12,5.896805896805897,11,5.405405405405405,12,5.896805896805897
0,1152,0.4409722222222222,0.3333333333333333,8,4,3.4722222222222223,10,8.680555555555555,9,7.812500000000001
0,698,0.6174785100286533,0.8,4,6,8.595988538681949,20,28.65329512893983,21,30.08595988538682
0,572,0.5734265734265734,0.5333333333333333,3,8,13.986013986013987,17,29.720279720279724,21,36.71328671328671
0,1800,0.43944444444444447,0.2,7,16,8.88888888888889,20,11.11111111111111,13,7.222222222222222
0,300,0.6166666666666667,0.5333333333333333,4,3,10,7,23.333333333333336,9,30
0,916,0.6342794759825328,0.3333333333333333,3,10,10.91703056768559,16,17.46724890829694,61,66.5938864628821
0,502,0.6195219123505976,0.6,3,3,5.9760956175298805,18,35.85657370517928,15,29.8804780876494
0,2364,0.3477157360406091,0.2,7,13,5.499153976311337,14,5.922165820642978,13,5.499153976311337
0,336,0.5922619047619048,0.26666666666666666,3,1,2.976190476190476,10,29.76190476190476,6,17.857142857142858
0,443,0.5214446952595937,0.3333333333333333,4,5,11.28668171557562,2,4.514672686230249,9,20.31602708803612
0,1145,0.33973799126637555,0.4,9,2,1.7467248908296944,6,5.240174672489083,17,14.847161572052402
0,1279,0.5809225957779516,0.5333333333333333,4,7,5.47302580140735,35,27.36512900703675,27,21.11024237685692
0,252,0.6865079365079365,0.5333333333333333,3,2,7.936507936507937,4,15.873015873015873,22,87.3015873015873
0,215,0.5209302325581395,0.5333333333333333,3,1,4.651162790697675,3,13.953488372093023,2,9.30232558139535
0,1190,0.4504201680672269,0.4666666666666667,16,7,5.882352941176471,12,10.084033613445378,22,18.487394957983195
0,801,0.36953807740324596,0.26666666666666666,5,3,3.745318352059925,3,3.745318352059925,6,7.49063670411985
0,861,0.3797909407665505,0.2,7,4,4.645760743321719,7,8.130081300813009,8,9.291521486643438
0,269,0.5353159851301115,0.4666666666666667,3,4,14.869888475836431,2,7.434944237918216,5,18.587360594795538
0,1070,0.34766355140186916,0.4,5,4,3.7383177570093458,5,4.672897196261682,5,4.672897196261682
0,297,0.696969696969697,0.4,1,2,6.734006734006734,5,16.835016835016837,26,87.54208754208754
0,1763,0.4095292115711855,0.3333333333333333,6,7,3.970504821327283,10,5.672149744753262,10,5.672149744753262
0,1348,0.5452522255192879,0.6,4,6,4.451038575667655,25,18.5459940652819,32,23.73887240356083
0,505,0.6792079207920793,0.5333333333333333,4,1,1.9801980198019802,17,33.663366336633665,31,61.386138613861384
0,277,0.6895306859205776,0.3333333333333333,4,1,3.6101083032490973,8,28.880866425992778,27,97.47292418772562
0,829,0.30759951749095293,0.6,5,3,3.618817852834741,5,6.031363088057901,8,9.650180940892643
0,1401,0.4004282655246253,0.4,8,11,7.851534618129907,11,7.851534618129907,8,5.710206995003569
0,2406,0.5552784704904405,0.4666666666666667,5,14,5.818786367414796,44,18.287614297589357,66,27.43142144638404
0,1301,0.4965411222136818,0.4,4,14,10.76095311299001,18,13.835511145272868,17,13.066871637202153
0,1132,0.4840989399293286,0.5333333333333333,6,10,8.8339222614841,27,23.85159010600707,8,7.06713780918728
0,442,0.5972850678733032,0.4666666666666667,3,6,13.574660633484163,10,22.624434389140273,13,29.41176470588235
0,1357,0.3574060427413412,0.5333333333333333,6,11,8.10611643330877,9,6.632277081798084,7,5.158437730287399
0,2052,0.4317738791423002,0.4666666666666667,7,9,4.385964912280702,17,8.284600389863547,17,8.284600389863547
0,370,0.6594594594594595,0.4666666666666667,3,1,2.7027027027027026,8,21.62162162162162,32,86.48648648648648
0,1420,0.5542253521126761,0.5333333333333333,4,12,8.450704225352114,16,11.267605633802818,30,21.126760563380284
0,1351,0.42487046632124353,0.4666666666666667,7,8,5.921539600296077,10,7.401924500370097,19,14.063656550703183
0,497,0.4688128772635815,0.6,3,6,12.072434607645876,5,10.060362173038229,4,8.048289738430583
0,2968,0.578167115902965,0.4666666666666667,6,26,8.76010781671159,70,23.58490566037736,75,25.269541778975743
0,3065,0.367047308319739,0.4,12,10,3.2626427406199023,13,4.241435562805873,22,7.177814029363785
0,422,0.5853080568720379,0.6,3,2,4.739336492890995,9,21.32701421800948,12,28.436018957345972
0,1145,0.42358078602620086,0.4666666666666667,4,7,6.11353711790393,17,14.847161572052402,6,5.240174672489083
0,2880,0.4670138888888889,0.6666666666666666,14,18,6.25,38,13.194444444444445,98,34.02777777777778
0,704,0.6477272727272727,0.4666666666666667,4,5,7.1022727272727275,29,41.19318181818182,39,55.39772727272727
0,1154,0.4254766031195841,0.4666666666666667,13,8,6.932409012131716,16,13.864818024263432,10,8.665511265164646
0,1121,0.5816235504014273,0.6666666666666666,5,10,8.920606601248885,28,24.977698483496876,48,42.81891168599465
0,375,0.5973333333333334,0.4,3,5,13.333333333333334,11,29.333333333333332,7,18.666666666666668
0,584,0.5976027397260274,0.6666666666666666,4,2,3.4246575342465757,13,22.26027397260274,10,17.123287671232877
0,1261,0.5971451229183188,0.3333333333333333,4,6,4.758128469468676,29,22.99762093576527,28,22.204599524187156
0,364,0.6153846153846154,0.7333333333333333,3,2,5.4945054945054945,11,30.21978021978022,6,16.483516483516485
0,3649,0.5908468073444779,0.8,6,15,4.110715264456015,86,23.56810084954782,122,33.433817484242255
0,638,0.5846394984326019,0.4,4,4,6.269592476489028,17,26.645768025078368,22,34.48275862068965
0,584,0.5547945205479452,0.4666666666666667,4,1,1.7123287671232879,12,20.547945205479454,10,17.123287671232877
0,475,0.5557894736842105,0.26666666666666666,4,2,4.2105263157894735,5,10.526315789473685,8,16.842105263157894
0,527,0.57874762808349145,0.3333333333333333,4,3,5.692599620493358,14,26.56546489563567,6,11.385199240986717
0,354,0.4689265536723164,0.4,5,4,11.299435028248588,4,11.299435028248588,10,28.24858757062147
0,1638,0.41452991452991456,0.26666666666666666,7,9,5.4945054945054945,12,7.326007326007327,15,9.157509157509159
0,337,0.6112759643916914,0.3333333333333333,3,1,2.9673590504451037,5,14.836795252225519,14,41.54302670623145
0,802,0.36783042394014964,0.5333333333333333,5,5,6.234413965087281,5,6.234413965087281,10,12.468827930174562
0,530,0.6471698113207547,0.13333333333333333,2,5,9.433962264150942,14,26.41509433962264,18,33.9622641509434
0,1624,0.5123152709359606,0.6,7,11,6.773399014778325,31,19.088669950738915,45,27.709359605911327
0,419,0.5847255369928401,0.4666666666666667,3,1,2.3866348448687353,8,19.093078758949883,9,21.479713603818617
0,1036,0.611969111969112,0.6,4,2,1.9305019305019304,34,32.818532818532816,21,20.27027027027027
0,206,0.6990291262135923,0.6,3,1,4.8543689320388355,8,38.834951456310684,20,97.0873786407767
0,538,0.6412639405204461,0.26666666666666666,5,1,1.858736059479554,16,29.739776951672862,21,39.03345724907063
0,292,0.613013698630137,0.26666666666666666,5,1,3.4246575342465757,10,34.24657534246575,5,17.123287671232877
0,1575,0.49396825396825395,0.4666666666666667,5,12,7.6190476190476195,18,11.428571428571429,28,17.77777777777778
0,2482,0.5076551168412571,0.4666666666666667,8,22,8.8638195004029,33,13.29572925060435,39,15.71313456889605
0,403,0.6476426799007444,0.9333333333333333,4,1,2.4813895781637716,12,29.776674937965257,14,34.7394540942928
0,1792,0.40011160714285715,0.26666666666666666,10,17,9.486607142857142,19,10.602678571428571,15,8.370535714285714
0,1352,0.5791420118343196,0.4666666666666667,6,5,3.6982248520710055,31,22.928994082840234,32,23.668639053254438
0,4166,0.4039846375420067,0.4,9,38,9.121459433509362,35,8.401344215074412,36,8.641382621219394
0,660,0.7378787878787879,0.5333333333333333,3,3,4.545454545454545,25,37.878787878787875,63,95.45454545454545
0,1551,0.4912959381044487,0.26666666666666666,5,14,9.026434558349452,24,15.473887814313347,33,21.27659574468085
0,593,0.5632377740303541,0.5333333333333333,4,4,6.745362563237775,12,20.236087689713322,17,28.66779089376054
0,654,0.6146788990825688,0.4,4,5,7.6452599388379205,14,21.406727828746178,34,51.98776758409786
0,1298,0.35670261941448383,0.5333333333333333,9,6,4.622496147919876,7,5.3929121725731894,12,9.244992295839753
0,263,0.6387832699619772,0.26666666666666666,3,3,11.406844106463877,9,34.22053231939163,10,38.02281368821293
0,926,0.652267818574514,0.6,4,4,4.319654427645788,33,35.63714902807775,39,42.11663066954643
0,1997,0.3294942413620431,0.4,12,13,6.5097646469704555,14,7.01051577366049,13,6.5097646469704555
0,210,0.3523809523809524,0.3333333333333333,7,1,4.761904761904762,2,9.523809523809524,1,4.761904761904762
0,653,0.32618683001531396,0.3333333333333333,12,1,1.5313935681470137,4,6.125574272588055,7,10.719754977029096
0,559,0.5813953488372093,0.3333333333333333,4,4,7.155635062611806,6,10.73345259391771,14,25.044722719141323
0,2385,0.4582809224318658,0.4,10,10,4.1928721174004195,25,10.482180293501049,41,17.19077568134172
0,496,0.6411290322580645,0.3333333333333333,3,4,8.064516129032258,15,30.241935483870968,18,36.29032258064516
0,1131,0.5985853227232537,0.4,4,5,4.420866489832007,28,24.75685234305924,47,41.55614500442087
0,593,0.5379426644182125,0.4666666666666667,4,4,6.745362563237775,13,21.922428330522767,7,11.804384485666105
0,606,0.6584158415841584,0.4,3,2,3.3003300330033003,15,24.752475247524753,30,49.504950495049506
0,413,0.44552058111380144,0.5333333333333333,4,3,7.263922518159807,2,4.8426150121065374,10,24.213075060532688
0,544,0.3915441176470588,0.3333333333333333,7,4,7.352941176470588,5,9.191176470588236,3,5.514705882352941
0,688,0.4127906976744186,0.3333333333333333,4,5,7.267441860465117,4,5.813953488372094,7,10.174418604651164
0,594,0.45791245791245794,0.4666666666666667,5,8,13.468013468013469,5,8.417508417508419,16,26.936026936026938
0,1488,0.4220430107526882,0.4,17,9,6.048387096774194,13,8.736559139784946,40,26.881720430107528
0,558,0.4050179211469534,0.26666666666666666,5,2,3.584229390681003,7,12.544802867383511,1,1.7921146953405016
0,686,0.6516034985422741,0.3333333333333333,3,5,7.2886297376093285,20,29.154518950437314,30,43.731778425655975
0,414,0.6497584541062802,0.4666666666666667,3,4,9.66183574879227,6,14.492753623188406,20,48.309178743961354
0,2542,0.5912667191188041,0.5333333333333333,9,14,5.507474429583006,63,24.783634933123526,54,21.243115656963024
0,292,0.636986301369863,0.3333333333333333,3,1,3.4246575342465757,6,20.547945205479454,16,54.79452054794521
0,1176,0.5918367346938775,0.3333333333333333,5,6,5.1020408163265305,29,24.659863945578234,21,17.857142857142858
0,599,0.5609348914858097,0.5333333333333333,4,9,15.025041736227045,10,16.69449081803005,21,35.058430717863104
0,981,0.43017329255861364,0.3333333333333333,6,8,8.154943934760448,7,7.135575942915392,16,16.309887869520896
0,6365,0.3688923802042419,0.26666666666666666,22,38,5.970149253731343,34,5.341712490180675,36,5.655930871956009
0,1061,0.6625824693685203,0.8666666666666667,5,4,3.770028275212064,27,25.447690857681433,44,41.470311027332706
0,431,0.6751740139211136,0.4666666666666667,5,2,4.640371229698376,8,18.561484918793504,25,58.0046403712297
0,360,0.6555555555555556,0.3333333333333333,3,3,8.333333333333334,11,30.555555555555557,13,36.111111111111114
0,647,0.6661514683153014,0.6,3,6,9.273570324574962,35,54.09582689335394,19,29.36630602782071
